property_id,rental_price,bedrooms,bathrooms,car_spaces,property_type,suburb,year,quarter,address
17287136,620.0,3,2,1,Townhouse,rowville,2024,4,"51 Deschamp Cres, Rowville, VIC 3178"
17287623,600.0,3,2,2,House,rowville,2024,4,"Drummond Crescent, Rowville, VIC 3178"
17289473,650.0,4,2,2,House,rowville,2024,4,"Metcalf Crescent, Rowville, VIC 3178"
17297665,700.0,4,2,1,House,rowville,2024,4,"Gymea Avenue, Rowville, VIC 3178"
17299322,525.0,3,1,1,House,dandenong,2024,4,"Grace Avenue, Dandenong, VIC 3175"
17299398,850.0,5,2,2,House,wheelers hill,2024,4,"Garnett Road Wheelers, Hill, VIC 3150"
17302035,695.0,4,2,2,House,rowville,2024,4,"Debra Street, Rowville, VIC 3178"
17304168,690.0,4,2,2,House,rowville,2024,4,"Waradgery Drive, Rowville, VIC 3178"
17304864,690.0,2,2,1,Apartment / Unit / Flat,glen waverley-mulgrave,2024,4,"54 Osullivan Road Glen, Waverley, VIC 3150"
17313045,580.0,3,1,1,House,rowville,2024,4,"Tamboon Drive, Rowville, VIC 3178"
17322505,750.0,4,2,2,House,rowville,2024,4,"Tetoora Close, Rowville, VIC 3178"
17323546,650.0,4,2,4,House,ferntree gully,2024,4,"Mciver Street Ferntree, Gully, VIC 3156"
17329008,720.0,4,2,2,House,glen waverley-mulgrave,2024,4,"Chivalry Avenue Glen, Waverley, VIC 3150"
17329519,750.0,3,2,2,Townhouse,rowville,2024,4,"43 Stamford Crescent, Rowville, VIC 3178"
17337299,750.0,4,2,2,House,rowville,2024,4,"Walters Court, Rowville, VIC 3178"
16800480,560.0,2,2,1,Apartment / Unit / Flat,sandringham,2024,4,"252 Bay Road, Sandringham, VIC 3191"
17316804,725.0,2,2,1,Apartment / Unit / Flat,sandringham,2024,4,"214 Bay Road, Sandringham, VIC 3191"
17324530,720.0,3,2,1,Apartment / Unit / Flat,sandringham,2024,4,"382 Bluff Road, Sandringham, VIC 3191"
17356843,860.0,3,2,2,Apartment / Unit / Flat,sandringham,2024,4,"14 Bay Road, Sandringham, VIC 3191"
17370349,410.0,1,1,1,Studio,sandringham,2024,4,"34 Station St, Sandringham, VIC 3191"
17372399,350.0,2,1,1,Apartment / Unit / Flat,sandringham,2024,4,"72 Bay Road, Sandringham, VIC 3191"
17374955,560.0,2,1,1,House,sandringham,2024,4,"88 Beach Rd, Sandringham, VIC 3191"
17378777,950.0,3,1,1,House,sandringham,2024,4,"Susan Street, Sandringham, VIC 3191"
17386846,850.0,3,2,2,Townhouse,sandringham,2024,4,"170 Beach Road, Sandringham, VIC 3191"
17389175,720.0,3,1,2,House,sandringham,2024,4,"Hobson Street, Sandringham, VIC 3191"
17391775,610.0,2,1,1,Apartment / Unit / Flat,sandringham,2024,4,"7 Neptune Street, Sandringham, VIC 3191"
17393331,925.0,3,1,2,House,sandringham,2024,4,"Victory Street, Sandringham, VIC 3191"
17397286,675.0,2,1,1,Apartment / Unit / Flat,sandringham,2024,4,"7 Trentham Street, Sandringham, VIC 3191"
17399977,690.0,2,2,2,Apartment / Unit / Flat,sandringham,2024,4,"216 Bay Road, Sandringham, VIC 3191"
17400306,595.0,2,1,1,Apartment / Unit / Flat,sandringham,2024,4,"64 Edward Street, Sandringham, VIC 3191"
11671736,520.0,3,2,2,Townhouse,shepparton,2024,4,"Rea Street, Shepparton, VIC 3630"
13918626,550.0,2,1,1,Townhouse,shepparton,2024,4,"Harold Street, Shepparton, VIC 3630"
15791248,360.0,3,1,2,House,shepparton,2024,4,"Waranga Street, Shepparton, VIC 3630"
16688860,500.0,3,1,2,House,shepparton,2024,4,"Lachlan Crescent, Shepparton, VIC 3630"
16736901,570.0,3,2,2,House,shepparton,2024,4,"Maude Street, Shepparton, VIC 3630"
17274190,385.0,3,1,2,House,shepparton,2024,4,"Cameron Avenue, Shepparton, VIC 3630"
17275052,410.0,2,1,1,Apartment / Unit / Flat,shepparton,2024,4,"34 Welsford Street, Shepparton, VIC 3630"
17278594,340.0,2,1,2,Apartment / Unit / Flat,shepparton,2024,4,"76b Wilmot Road, Shepparton, VIC 3630"
17280529,470.0,3,1,2,House,shepparton,2024,4,"Parkside Dr, Shepparton, VIC 3630"
17281382,600.0,3,2,2,House,shepparton,2024,4,"Mustang Court, Shepparton, VIC 3630"
17286999,460.0,3,2,2,House,shepparton,2024,4,"Annerley Avenue, Shepparton, VIC 3630"
17288441,580.0,4,2,2,House,shepparton,2024,4,"Nightingale Way, Shepparton, VIC 3630"
17290292,540.0,3,1,1,House,shepparton,2024,4,"Ashenden Street, Shepparton, VIC 3630"
17290909,300.0,2,1,1,Apartment / Unit / Flat,shepparton,2024,4,"143 Hayes Street, Shepparton, VIC 3630"
17290966,325.0,2,1,1,Apartment / Unit / Flat,shepparton,2024,4,"34 Chertsey Road, Shepparton, VIC 3630"
17292788,450.0,2,1,1,Apartment / Unit / Flat,shepparton,2024,4,"195 The Boulevard, Shepparton, VIC 3630"
17296326,370.0,2,1,2,Apartment / Unit / Flat,shepparton,2024,4,"34 Welsford Street, Shepparton, VIC 3630"
17297992,460.0,3,1,2,House,shepparton,2024,4,"Gallery Court, Shepparton, VIC 3630"
17298958,450.0,3,2,2,House,shepparton,2024,4,"Centre Road, Shepparton, VIC 3630"
17165404,750.0,3,2,4,House,hastings-flinders,2024,4,"King Street, Flinders, VIC 3929"
17224176,2500.0,5,4,2,House,hastings-flinders,2024,4,"Keys Road, Flinders, VIC 3929"
17256932,1450.0,4,3,2,House,shoreham,2024,4,"32 Seychelles Road, Shoreham, VIC 3916"
17300396,899.0,3,2,2,House,red hill,2024,4,"Arthurs Seat Road Red, Hill, VIC 3937"
17323543,850.0,3,1,2,House,red hill,2024,4,"Red Hill Rd Red, Hill, VIC 3937"
17324532,1100.0,4,2,3,House,shoreham,2024,4,"Pine Grove, Shoreham, VIC 3916"
17334716,670.0,3,1,2,House,shoreham,2024,4,"Lyric Court, Shoreham, VIC 3916"
17256938,560.0,4,2,1,House,cranbourne north,2024,4,"Noorat Place Cranbourne, North, VIC 3977"
17331528,520.0,3,2,1,Townhouse,skye,2024,4,"2 Sanoma Drive, Skye, VIC 3977"
17344426,630.0,4,2,2,House,seaford-carrum downs,2024,4,"Libella Court Carrum, Downs, VIC 3201"
17354537,660.0,4,2,2,House,cranbourne south,2024,4,"Lefrant Way Cranbourne, South, VIC 3977"
17358330,640.0,3,2,2,House,langwarrin,2024,4,"Beacon Drive, Langwarrin, VIC 3910"
17365948,530.0,3,2,2,Townhouse,botanic ridge,2024,4,"Cinnabar Lane Botanic, Ridge, VIC 3977"
17368829,650.0,4,2,2,House,skye,2024,4,"Windella Grove, Skye, VIC 3977"
17372044,470.0,2,1,1,Apartment / Unit / Flat,seaford-carrum downs,2024,4,"11 Brunnings Road Carrum, Downs, VIC 3201"
17375549,680.0,4,2,2,House,seaford-carrum downs,2024,4,"Tyas Place Carrum, Downs, VIC 3201"
17375891,680.0,4,2,4,House,cranbourne,2024,4,"Mcgavin Way, Cranbourne, VIC 3977"
17377236,575.0,3,2,2,House,seaford-carrum downs,2024,4,"Pippa Way Carrum, Downs, VIC 3201"
17377947,520.0,3,2,2,House,cranbourne,2024,4,"Denistoun Crescent, Cranbourne, VIC 3977"
17378692,670.0,4,2,2,House,cranbourne north,2024,4,"Jefferson Avenue Cranbourne, North, VIC 3977"
17378706,650.0,3,2,3,House,skye,2024,4,"Rangeview Drive, Skye, VIC 3977"
17382099,425.0,2,1,1,Apartment / Unit / Flat,seaford-carrum downs,2024,4,"1185 Frankston Dandenong Road Carrum, Downs, VIC 3201"
17382138,600.0,4,2,2,House,cranbourne north,2024,4,"Shanahans Drive Cranbourne, North, VIC 3977"
17384676,500.0,3,1,3,House,cranbourne north,2024,4,"Hamilton Drive Cranbourne, North, VIC 3977"
17384741,550.0,3,2,2,House,cranbourne,2024,4,"Roma Avenue, Cranbourne, VIC 3977"
17367125,420.0,3,1,2,House,clunes,2024,4,"Albert Street, Clunes, VIC 3370"
16091784,1500.0,5,2,5,House,tyabb,2024,4,"George Avenue, Tyabb, VIC 3913"
16482180,825.0,4,2,2,House,somerville,2024,4,"Lower Somerville Road, Somerville, VIC 3912"
17355965,500.0,2,1,2,Apartment / Unit / Flat,baxter,2024,4,"7 Baxter Crescent, Baxter, VIC 3911"
17357912,1400.0,4,2,2,House,pearcedale,2024,4,"Middle Road, Pearcedale, VIC 3912"
17358668,500.0,3,1,2,House,baxter,2024,4,"Baxter Tooradin Road, Baxter, VIC 3911"
17378396,495.0,2,1,2,House,somerville,2024,4,"2a Majestic Drive, Somerville, VIC 3912"
17385700,780.0,4,2,2,House,somerville,2024,4,"Ryan Way, Somerville, VIC 3912"
17390914,550.0,3,1,2,House,tyabb,2024,4,"Delepan Drive, Tyabb, VIC 3913"
17173552,710.0,1,1,1,Apartment / Unit / Flat,south melbourne,2024,4,"85 Gladstone Street South, Melbourne, VIC 3205"
17280603,325.0,1,1,1,Apartment / Unit / Flat,south melbourne,2024,4,"149 Nelson Road South, Melbourne, VIC 3205"
17306940,1100.0,3,2,1,House,south melbourne,2024,4,"Raglan Street South, Melbourne, VIC 3205"
17313514,1865.0,3,2,2,House,south melbourne,2024,4,"Raglan Street South, Melbourne, VIC 3205"
17362707,1100.0,3,1,2,House,south melbourne,2024,4,"Mountain Street South, Melbourne, VIC 3205"
17364232,760.0,2,2,1,Apartment / Unit / Flat,south melbourne,2024,4,"89 Gladstone Street South, Melbourne, VIC 3205"
17368135,730.0,2,1,2,Townhouse,south melbourne,2024,4,"Moray Street South, Melbourne, VIC 3205"
17368633,625.0,2,1,1,Apartment / Unit / Flat,south melbourne,2024,4,"Park Place South, Melbourne, VIC 3205"
17369706,625.0,1,1,1,Apartment / Unit / Flat,south melbourne,2024,4,"259 Normanby Road South, Melbourne, VIC 3205"
17369970,1400.0,3,2,1,Townhouse,south melbourne,2024,4,"10 Boundary Street South, Melbourne, VIC 3205"
17372341,795.0,2,2,2,House,south melbourne,2024,4,"Napier Street South, Melbourne, VIC 3205"
17379055,680.0,2,2,1,Apartment / Unit / Flat,south melbourne,2024,4,"39 Park Street South, Melbourne, VIC 3205"
17379377,700.0,2,2,1,Apartment / Unit / Flat,south melbourne,2024,4,"75 Palmerston Crescent South, Melbourne, VIC 3205"
17381478,600.0,2,1,1,Apartment / Unit / Flat,south melbourne,2024,4,"39 Park Street South, Melbourne, VIC 3205"
17385052,595.0,2,1,1,Apartment / Unit / Flat,south melbourne,2024,4,"338 Kings Way South, Melbourne, VIC 3205"
17389696,850.0,2,2,1,Townhouse,south melbourne,2024,4,"Little Boundary Street South, Melbourne, VIC 3205"
17389757,850.0,2,2,2,House,south melbourne,2024,4,"Tribe Street South, Melbourne, VIC 3205"
17389802,1380.0,3,2,2,House,south melbourne,2024,4,"Howe Crescent South, Melbourne, VIC 3205"
17390769,500.0,1,1,1,Apartment / Unit / Flat,south melbourne,2024,4,"97 Palmerston Crescent South, Melbourne, VIC 3205"
17392260,1100.0,3,2,1,House,south melbourne,2024,4,"Eastern Road South, Melbourne, VIC 3205"
15452608,850.0,2,2,1,Apartment / Unit / Flat,south yarra,2024,4,"7 Claremont Street South, Yarra, VIC 3141"
17316333,1475.0,3,2,1,Apartment / Unit / Flat,south yarra,2024,4,"23 Darling Street South, Yarra, VIC 3141"
17316858,1400.0,3,2,1,Apartment / Unit / Flat,south yarra,2024,4,"23 Darling Street South, Yarra, VIC 3141"
17339751,1295.0,3,2,1,Apartment / Unit / Flat,south yarra,2024,4,"23 Darling Street South, Yarra, VIC 3141"
17380957,625.0,2,1,1,Apartment / Unit / Flat,south yarra,2024,4,"20 Garden Street South, Yarra, VIC 3141"
17381859,950.0,3,2,2,House,south yarra,2024,4,"3g Cromwell Road South, Yarra, VIC 3141"
17384031,750.0,2,1,1,Apartment / Unit / Flat,south yarra,2024,4,"350 Toorak Road South, Yarra, VIC 3141"
17385169,675.0,2,1,1,Apartment / Unit / Flat,south yarra,2024,4,"13 Rockley Road South, Yarra, VIC 3141"
17385652,700.0,2,1,1,Apartment / Unit / Flat,south yarra,2024,4,"27 Coolullah Avenue South, Yarra, VIC 3141"
17386442,490.0,1,1,1,Apartment / Unit / Flat,south yarra,2024,4,"77 River Street South, Yarra, VIC 3141"
17387168,495.0,1,1,1,Apartment / Unit / Flat,south yarra,2024,4,"14 Claremont Street South, Yarra, VIC 3141"
17387452,450.0,1,1,1,Apartment / Unit / Flat,south yarra,2024,4,"174 Toorak Road West South, Yarra, VIC 3141"
17388192,800.0,2,2,1,Apartment / Unit / Flat,south yarra,2024,4,"6 Murphy Street South, Yarra, VIC 3141"
17389166,625.0,2,1,1,Apartment / Unit / Flat,south yarra,2024,4,"24 Darling Street South, Yarra, VIC 3141"
17389167,775.0,2,1,1,Apartment / Unit / Flat,south yarra,2024,4,"1 Marne Street South, Yarra, VIC 3141"
17389363,550.0,1,1,1,Apartment / Unit / Flat,south yarra,2024,4,"77 River Street South, Yarra, VIC 3141"
17389494,685.0,2,2,2,Apartment / Unit / Flat,south yarra,2024,4,"100 Commercial Road South, Yarra, VIC 3141"
17389593,575.0,2,1,1,Apartment / Unit / Flat,south yarra,2024,4,"240 Domain Road South, Yarra, VIC 3141"
17390353,550.0,1,1,1,Apartment / Unit / Flat,south yarra,2024,4,"12 Claremont Street South, Yarra, VIC 3141"
16058766,600.0,3,3,2,Townhouse,st albans-deer park,2024,4,"Higgins Walk St, Albans, VIC 3021"
16212431,370.0,2,1,1,Apartment / Unit / Flat,st albans-deer park,2024,4,"3 Ruth Street St, Albans, VIC 3021"
16696678,450.0,3,2,1,House,st albans-deer park,2024,4,"3 Taylors Road St, Albans, VIC 3021"
17310640,470.0,3,1,2,House,st albans-deer park,2024,4,"188a William St St, Albans, VIC 3021"
17370066,395.0,2,1,1,Apartment / Unit / Flat,st albans-deer park,2024,4,"Glyndon Avenue St, Albans, VIC 3021"
17373670,450.0,3,1,2,House,st albans-deer park,2024,4,"Rhodes Street St, Albans, VIC 3021"
17374737,495.0,3,1,1,House,st albans-deer park,2024,4,"92 Main Road East St, Albans, VIC 3021"
17375812,410.0,3,1,2,House,st albans-deer park,2024,4,"Station Avenue St, Albans, VIC 3021"
17377600,550.0,3,2,1,Villa,st albans-deer park,2024,4,"69 Fox St St, Albans, VIC 3021"
17380589,470.0,3,1,1,House,st albans-deer park,2024,4,"Atheldene Drive St, Albans, VIC 3021"
17381561,430.0,2,1,1,Townhouse,st albans-deer park,2024,4,"17 Perrett Avenue St, Albans, VIC 3021"
17382599,460.0,2,1,1,Townhouse,st albans-deer park,2024,4,"41 Garfield Street St, Albans, VIC 3021"
17386010,550.0,2,1,1,Townhouse,st albans-deer park,2024,4,"2b Kate Street St, Albans, VIC 3021"
17388622,500.0,3,1,1,House,st albans-deer park,2024,4,"Woods Street St, Albans, VIC 3021"
10151366,395.0,1,1,1,Apartment / Unit / Flat,st kilda east,2024,4,"18 Westbury Grove St Kilda, East, VIC 3183"
15482020,470.0,1,1,1,Apartment / Unit / Flat,st kilda east,2024,4,"83 Westbury Street St Kilda, East, VIC 3183"
16314708,470.0,1,1,1,Apartment / Unit / Flat,st kilda east,2024,4,"83 Westbury Street St Kilda, East, VIC 3183"
17242779,595.0,2,1,1,Apartment / Unit / Flat,st kilda east,2024,4,"310 Inkerman Street St Kilda, East, VIC 3183"
17245974,550.0,2,1,1,Apartment / Unit / Flat,st kilda east,2024,4,"8 Westbury Street St Kilda, East, VIC 3183"
17247375,500.0,1,1,1,Apartment / Unit / Flat,st kilda east,2024,4,"83 Westbury Street St Kilda, East, VIC 3183"
17263474,850.0,3,1,2,House,st kilda east,2024,4,"Godfrey Avenue St Kilda, East, VIC 3183"
17265478,450.0,1,1,1,Apartment / Unit / Flat,st kilda east,2024,4,"47 Hotham Street St Kilda, East, VIC 3183"
17266056,425.0,1,1,1,Apartment / Unit / Flat,st kilda east,2024,4,"26 Lansdowne Road St Kilda, East, VIC 3183"
17267085,600.0,2,1,1,Apartment / Unit / Flat,st kilda east,2024,4,"41 Wilgah St St Kilda, East, VIC 3183"
17267237,1550.0,5,2,4,House,st kilda east,2024,4,"Holroyd Avenue St Kilda, East, VIC 3183"
17271093,420.0,1,1,1,Apartment / Unit / Flat,st kilda east,2024,4,"41 Raglan Street St Kilda, East, VIC 3183"
17272070,700.0,2,1,1,Apartment / Unit / Flat,st kilda east,2024,4,"290a Inkerman Street St Kilda, East, VIC 3183"
17275022,695.0,2,2,2,Apartment / Unit / Flat,st kilda east,2024,4,"42 Wilgah Street St Kilda, East, VIC 3183"
17275450,475.0,2,1,1,Apartment / Unit / Flat,st kilda east,2024,4,"112a Westbury Street St Kilda, East, VIC 3183"
17276770,580.0,2,1,1,Apartment / Unit / Flat,st kilda east,2024,4,"75 Hotham Street St Kilda, East, VIC 3183"
17277847,975.0,4,2,1,House,st kilda east,2024,4,"Raith Court St Kilda, East, VIC 3183"
17277878,690.0,3,1,1,Apartment / Unit / Flat,st kilda east,2024,4,"54 Alexandra Street St Kilda, East, VIC 3183"
17287268,480.0,2,1,1,Apartment / Unit / Flat,st kilda east,2024,4,"99 Alma Road St Kilda, East, VIC 3183"
17288360,570.0,2,1,1,Apartment / Unit / Flat,st kilda east,2024,4,"340a Dandenong Rd St Kilda, East, VIC 3183"
9830893,420.0,2,1,1,House,bendigo,2024,4,"275 Barnard Street, Bendigo, VIC 3550"
16123735,490.0,3,2,2,House,strathfieldsaye,2024,4,"Bradfield Loop, Strathfieldsaye, VIC 3551"
16230606,535.0,4,2,2,House,huntly,2024,4,"Campbell Road, Huntly, VIC 3551"
16416064,490.0,3,2,2,House,strathfieldsaye,2024,4,"33a Saxby Drive, Strathfieldsaye, VIC 3551"
17319142,600.0,4,2,2,House,strathfieldsaye,2024,4,"Park Village Terrace, Strathfieldsaye, VIC 3551"
17358129,400.0,2,1,1,Apartment / Unit / Flat,east bendigo,2024,4,"26 Lansell Street East, Bendigo, VIC 3550"
17360486,600.0,4,2,2,House,strathfieldsaye,2024,4,"Frogmouth Avenue, Strathfieldsaye, VIC 3551"
17360580,495.0,3,2,2,House,strathfieldsaye,2024,4,"Bradfield Lp, Strathfieldsaye, VIC 3551"
17360894,400.0,2,1,1,Apartment / Unit / Flat,kennington,2024,4,"45 Glencoe Street, Kennington, VIC 3550"
17367510,580.0,4,2,2,House,flora hill-bendigo east,2024,4,"Keck Street Flora, Hill, VIC 3550"
17369310,400.0,2,1,1,House,bendigo,2024,4,"Arnold Street, Bendigo, VIC 3550"
17377576,560.0,4,2,2,House,strathdale,2024,4,"Putnam Ave, Strathdale, VIC 3550"
17377793,370.0,2,1,1,House,east bendigo,2024,4,"Casey Street East, Bendigo, VIC 3550"
17383970,470.0,3,2,2,House,huntly,2024,4,"717 Delawarr Parade, Huntly, VIC 3551"
17384294,495.0,3,1,2,House,strathdale,2024,4,"Harley Street, Strathdale, VIC 3550"
17384337,380.0,3,1,1,House,white hills,2024,4,"Waratah Street White, Hills, VIC 3550"
17384386,475.0,3,2,2,House,kennington,2024,4,"Hewitt Ave, Kennington, VIC 3550"
17384446,720.0,4,2,2,House,north bendigo,2024,4,"79a Bayne Street North, Bendigo, VIC 3550"
17384569,440.0,3,2,2,House,strathdale,2024,4,"Rosemary Avenue, Strathdale, VIC 3550"
14502803,600.0,3,2,2,Townhouse,sunshine north,2024,4,"12 Taniyha Place Sunshine, North, VIC 3020"
16948627,550.0,3,2,1,House,sunshine north,2024,4,"53a Cumberland Street Sunshine, North, VIC 3020"
17077200,480.0,2,1,1,House,sunshine north,2024,4,"Lodden Street Sunshine, North, VIC 3020"
17206866,560.0,3,2,1,Townhouse,sunshine north,2024,4,"3 Rosewall Street Sunshine, North, VIC 3020"
17282756,470.0,3,1,2,House,sunshine north,2024,4,"Barwon Avenue Sunshine, North, VIC 3020"
17300703,480.0,3,1,2,House,sunshine north,2024,4,"Sussex Street Sunshine, North, VIC 3020"
17300877,620.0,3,1,4,House,sunshine north,2024,4,"Compton Parade Sunshine, North, VIC 3020"
17318961,500.0,2,1,3,House,sunshine north,2024,4,"Northumberland Rd Sunshine, North, VIC 3020"
17324685,420.0,3,1,2,House,sunshine north,2024,4,"Melton Avenue Sunshine, North, VIC 3020"
17327791,490.0,3,1,2,House,sunshine north,2024,4,"Cary Street Sunshine, North, VIC 3020"
17328659,450.0,3,1,2,House,sunshine north,2024,4,"Isla Street Sunshine, North, VIC 3020"
17338507,750.0,5,3,2,House,sunshine north,2024,4,"2a Ferndale Road Sunshine, North, VIC 3020"
17339703,750.0,3,2,2,Townhouse,sunshine north,2024,4,"Winged Foot Drive Sunshine, North, VIC 3020"
17340022,480.0,2,1,1,Townhouse,sunshine north,2024,4,"88 Westmoreland Road Sunshine, North, VIC 3020"
17348047,480.0,4,1,2,House,sunshine north,2024,4,"Belmore Road Sunshine, North, VIC 3020"
17351435,480.0,3,1,2,House,sunshine north,2024,4,"Cranbourne Avenue Sunshine, North, VIC 3020"
17357309,430.0,2,1,2,House,sunshine north,2024,4,"8a Metherall Street Sunshine, North, VIC 3020"
12038686,520.0,4,2,2,House,tarneit,2024,4,"Modern Crescent, Tarneit, VIC 3029"
15777343,480.0,3,2,2,House,tarneit,2024,4,"Bigarade Way, Tarneit, VIC 3029"
17254870,410.0,3,1,1,House,tarneit,2024,4,"24 Harmony Drive, Tarneit, VIC 3029"
17279614,540.0,4,2,3,House,tarneit,2024,4,"Medallion Boulevard, Tarneit, VIC 3029"
17291453,460.0,3,2,1,House,tarneit,2024,4,"Hiltaba Walk, Tarneit, VIC 3029"
17306374,530.0,4,2,2,House,tarneit,2024,4,"Kayla Avenue, Tarneit, VIC 3029"
17312677,450.0,3,2,2,House,tarneit,2024,4,"Billabong Cres, Tarneit, VIC 3029"
17326121,580.0,4,2,2,House,tarneit,2024,4,"Stadium Street, Tarneit, VIC 3029"
17326584,650.0,4,2,2,House,tarneit,2024,4,"Tarneit Road, Tarneit, VIC 3029"
17327286,550.0,4,2,2,House,tarneit,2024,4,"Ebb Drive, Tarneit, VIC 3029"
17327459,600.0,4,2,2,House,tarneit,2024,4,"Liston Avenue, Tarneit, VIC 3029"
17327749,520.0,3,2,2,Townhouse,tarneit,2024,4,"21a Risdon Circuit, Tarneit, VIC 3029"
17327879,480.0,3,2,1,House,tarneit,2024,4,"Giofches Crescent, Tarneit, VIC 3029"
17328039,500.0,3,2,1,House,tarneit,2024,4,"Isabella Way, Tarneit, VIC 3029"
17328291,550.0,3,2,2,House,tarneit,2024,4,"Elsmore Street, Tarneit, VIC 3029"
17328534,560.0,4,2,2,House,tarneit,2024,4,"Cleopatra Street, Tarneit, VIC 3029"
17329778,565.0,4,2,2,House,tarneit,2024,4,"Leeward Drive, Tarneit, VIC 3029"
17330299,430.0,2,1,1,House,tarneit,2024,4,"27 Turva Avenue, Tarneit, VIC 3029"
17330864,510.0,4,2,2,Townhouse,tarneit,2024,4,"Elberta Road, Tarneit, VIC 3029"
17331202,520.0,3,2,2,House,tarneit,2024,4,"49 Isabella Way, Tarneit, VIC 3029"
17125716,1265.0,4,3,2,Townhouse,templestowe lower,2024,4,"Templestowe Road Templestowe, Lower, VIC 3107"
17197754,650.0,3,2,2,House,templestowe lower,2024,4,"Genoa Court Templestowe, Lower, VIC 3107"
17213598,1200.0,4,3,2,Townhouse,templestowe lower,2024,4,"14a Balmoral Avenue Templestowe, Lower, VIC 3107"
17241712,720.0,5,3,2,House,templestowe lower,2024,4,"Lignum Court Templestowe, Lower, VIC 3107"
17245849,680.0,4,1,2,House,templestowe lower,2024,4,"Sheahans Road Templestowe, Lower, VIC 3107"
17247406,700.0,3,2,2,Apartment / Unit / Flat,templestowe lower,2024,4,"231 High Street Templestowe, Lower, VIC 3107"
17251650,625.0,3,2,2,House,templestowe lower,2024,4,"Hotham Street Templestowe, Lower, VIC 3107"
17253546,700.0,3,2,2,House,templestowe lower,2024,4,"Scarlet Ash Drive Templestowe, Lower, VIC 3107"
17256150,630.0,2,1,1,Townhouse,templestowe lower,2024,4,"289 Manningham Road Templestowe, Lower, VIC 3107"
17256190,630.0,2,1,1,Townhouse,templestowe lower,2024,4,"289 Manningham Road Templestowe, Lower, VIC 3107"
17256548,680.0,3,2,1,Apartment / Unit / Flat,templestowe lower,2024,4,"234 Manningham Road Templestowe, Lower, VIC 3107"
17263374,640.0,3,1,3,House,templestowe lower,2024,4,"Morang Avenue Templestowe, Lower, VIC 3107"
17264981,1700.0,4,3,2,House,templestowe lower,2024,4,"Dingley Street Templestowe, Lower, VIC 3107"
17269989,770.0,4,2,2,House,templestowe lower,2024,4,"11 Janet Street Templestowe, Lower, VIC 3107"
17273472,600.0,3,1,2,House,templestowe lower,2024,4,"Sinclair Avenue Templestowe, Lower, VIC 3107"
17277253,560.0,2,1,1,House,templestowe lower,2024,4,"53 John Street Templestowe, Lower, VIC 3107"
17279328,590.0,2,1,1,Apartment / Unit / Flat,bulleen-templestowe-doncaster,2024,4,"777 Doncaster Rd, Doncaster, VIC 3108"
17280119,700.0,3,2,2,House,bulleen-templestowe-doncaster,2024,4,"Selwyn Court, Templestowe, VIC 3106"
17280961,615.0,3,1,1,Apartment / Unit / Flat,templestowe lower,2024,4,"19 James Street Street Templestowe, Lower, VIC 3107"
