bedrooms,property_id,year,coordinates,source,quarter,bathrooms,rental_price,suburb,longitude,car_spaces,latitude,property_type
3,15772190.0,2022,POINT (145.160511 -37.838663),wayback,2,2,420.0,vermont-forest hill-burwood east,145.160511,2,-37.838663,Apartment / Unit / Flat
4,17458757.0,2025,POINT (145.191687 -37.834477),wayback,1,2,730.0,vermont-forest hill-burwood east,145.191687,2,-37.834477,Apartment / Unit / Flat
5,15038389.0,2022,POINT (145.174705 -37.831327),wayback,2,2,800.0,vermont-forest hill-burwood east,145.174705,2,-37.831327,Apartment / Unit / Flat
1,17237852.0,2024,POINT (146.293276 -36.356126),wayback,3,1,330.0,wangaratta,146.293276,1,-36.356126,Apartment / Unit / Flat
1,17439690.0,2025,POINT (146.318784 -36.357086),wayback,1,1,340.0,wangaratta,146.318784,1,-36.357086,Apartment / Unit / Flat
2,17230449.0,2024,POINT (146.327546 -36.378116),wayback,3,1,360.0,wangaratta,146.327546,1,-36.378116,Apartment / Unit / Flat
2,16779511.0,2024,POINT (146.314131 -36.348774),wayback,3,1,290.0,wangaratta,146.314131,1,-36.348774,Apartment / Unit / Flat
3,17233268.0,2024,POINT (146.322399 -36.358867),wayback,3,1,410.0,wangaratta,146.322399,1,-36.358867,Apartment / Unit / Flat
1,15877528.0,2022,POINT (145.244899 -37.863166),wayback,2,1,325.0,wantirna south,145.244899,1,-37.863166,Apartment / Unit / Flat
1,15896593.0,2022,POINT (145.231823 -37.873947),wayback,2,1,300.0,wantirna south,145.231823,1,-37.873947,Apartment / Unit / Flat
1,15883103.0,2022,POINT (145.232605 -37.874967),wayback,2,1,360.0,wantirna south,145.232605,1,-37.874967,Apartment / Unit / Flat
2,17524486.0,2025,POINT (145.249654 -37.855135),wayback,2,1,500.0,wantirna south,145.249654,1,-37.855135,Apartment / Unit / Flat
3,15869386.0,2022,POINT (145.24967 -37.86055),wayback,2,1,435.0,wantirna south,145.24967,2,-37.86055,Apartment / Unit / Flat
3,17556324.0,2025,POINT (145.236283 -37.87146),wayback,2,1,530.0,wantirna south,145.236283,2,-37.87146,Apartment / Unit / Flat
4,17580107.0,2025,POINT (145.242613 -37.861536),wayback,2,1,600.0,wantirna south,145.242613,1,-37.861536,Apartment / Unit / Flat
3,16032101.0,2022,POINT (145.227092 -37.844833),wayback,3,1,450.0,wantirna-scoresby,145.227092,1,-37.844833,Apartment / Unit / Flat
1,17460637.0,2025,POINT (145.931097 -38.172872),wayback,1,1,270.0,warragul,145.931097,1,-38.172872,Apartment / Unit / Flat
2,17004610.0,2024,POINT (145.930556 -38.156517),wayback,2,1,350.0,warragul,145.930556,1,-38.156517,Apartment / Unit / Flat
2,17051863.0,2024,POINT (145.939202 -38.161552),wayback,2,1,400.0,warragul,145.939202,1,-38.161552,Apartment / Unit / Flat
2,17635417.0,2025,POINT (145.920825 -38.164489),wayback,2,1,370.0,warragul,145.920825,1,-38.164489,Apartment / Unit / Flat
2,17056742.0,2024,POINT (145.937744 -38.145122),wayback,2,1,330.0,warragul,145.937744,1,-38.145122,Apartment / Unit / Flat
1,16036338.0,2022,POINT (142.495479 -38.376726),wayback,3,1,250.0,warrnambool,142.495479,1,-38.376726,Apartment / Unit / Flat
2,16029672.0,2022,POINT (142.469909 -38.359654),wayback,3,1,350.0,warrnambool,142.469909,1,-38.359654,Apartment / Unit / Flat
2,16039026.0,2022,POINT (142.490844 -38.380884),wayback,3,1,370.0,warrnambool,142.490844,1,-38.380884,Apartment / Unit / Flat
2,17402544.0,2024,POINT (142.476318 -38.380104),wayback,4,1,450.0,warrnambool,142.476318,1,-38.380104,Apartment / Unit / Flat
2,17402709.0,2024,POINT (142.45991 -38.361126),wayback,4,1,420.0,warrnambool,142.45991,1,-38.361126,Apartment / Unit / Flat
2,17380371.0,2024,POINT (142.497966 -38.37015),wayback,4,1,420.0,warrnambool,142.497966,1,-38.37015,Apartment / Unit / Flat
2,16022976.0,2022,POINT (142.4871 -38.385427),wayback,3,1,300.0,warrnambool,142.4871,1,-38.385427,Apartment / Unit / Flat
2,16011519.0,2022,POINT (142.47555 -38.368422),wayback,3,1,250.0,warrnambool,142.47555,1,-38.368422,Apartment / Unit / Flat
1,17523691.0,2025,POINT (143.826146 -37.53125),wayback,1,1,294.0,wendouree-alfredton,143.826146,1,-37.53125,Apartment / Unit / Flat
2,17238030.0,2024,POINT (143.833604 -37.540057),wayback,3,1,325.0,wendouree-alfredton,143.833604,1,-37.540057,Apartment / Unit / Flat
2,15057611.0,2022,POINT (143.816898 -37.559813),wayback,2,1,285.0,wendouree-alfredton,143.816898,1,-37.559813,Apartment / Unit / Flat
2,17526488.0,2025,POINT (143.831722 -37.523125),wayback,2,1,300.0,wendouree-alfredton,143.831722,1,-37.523125,Apartment / Unit / Flat
3,15914500.0,2022,POINT (143.822733 -37.537804),wayback,2,2,350.0,wendouree-alfredton,143.822733,2,-37.537804,Apartment / Unit / Flat
1,17602795.0,2025,POINT (144.706796 -37.965179),wayback,2,1,430.0,werribee south,144.706796,1,-37.965179,Apartment / Unit / Flat
1,17161731.0,2024,POINT (144.70593 -37.965939),wayback,3,1,450.0,werribee south,144.70593,1,-37.965939,Apartment / Unit / Flat
2,14439143.0,2024,POINT (144.70593 -37.965939),wayback,3,2,650.0,werribee south,144.70593,1,-37.965939,Apartment / Unit / Flat
2,16897363.0,2024,POINT (144.706796 -37.965179),wayback,1,1,475.0,werribee south,144.706796,1,-37.965179,Apartment / Unit / Flat
3,14885740.0,2024,POINT (144.70593 -37.965939),wayback,3,2,720.0,werribee south,144.70593,2,-37.965939,Apartment / Unit / Flat
2,17227345.0,2024,POINT (144.698931 -37.877278),wayback,3,1,380.0,werribee-hoppers crossing,144.698931,1,-37.877278,Apartment / Unit / Flat
2,17629887.0,2025,POINT (144.65838 -37.896329),wayback,2,1,365.0,werribee-hoppers crossing,144.65838,1,-37.896329,Apartment / Unit / Flat
2,15768417.0,2024,POINT (144.662009 -37.89723),wayback,1,1,330.0,werribee-hoppers crossing,144.662009,2,-37.89723,Apartment / Unit / Flat
2,17512077.0,2025,POINT (144.667082 -37.902025),wayback,1,1,400.0,werribee-hoppers crossing,144.667082,1,-37.902025,Apartment / Unit / Flat
3,17504991.0,2025,POINT (144.654682 -37.894652),wayback,1,1,400.0,werribee-hoppers crossing,144.654682,1,-37.894652,Apartment / Unit / Flat
3,17387502.0,2025,POINT (144.694282 -37.871665),wayback,1,1,400.0,werribee-hoppers crossing,144.694282,1,-37.871665,Apartment / Unit / Flat
3,17416229.0,2025,POINT (144.679698 -37.872806),wayback,1,1,450.0,werribee-hoppers crossing,144.679698,2,-37.872806,Apartment / Unit / Flat
3,17199716.0,2024,POINT (144.699579 -37.877352),wayback,3,1,450.0,werribee-hoppers crossing,144.699579,1,-37.877352,Apartment / Unit / Flat
1,17349521.0,2024,POINT (144.868709 -37.805679),wayback,4,1,280.0,west footscray,144.868709,1,-37.805679,Apartment / Unit / Flat
1,15880787.0,2022,POINT (144.867726 -37.796442),wayback,2,1,280.0,west footscray,144.867726,1,-37.796442,Apartment / Unit / Flat
1,17556439.0,2025,POINT (144.867794 -37.806699),wayback,2,1,400.0,west footscray,144.867794,1,-37.806699,Apartment / Unit / Flat
1,15868378.0,2022,POINT (144.868507 -37.806784),wayback,2,1,260.0,west footscray,144.868507,1,-37.806784,Apartment / Unit / Flat
1,16666255.0,2025,POINT (144.867726 -37.796442),wayback,2,1,290.0,west footscray,144.867726,1,-37.796442,Apartment / Unit / Flat
1,17349248.0,2024,POINT (144.863793 -37.79767),wayback,4,1,450.0,west footscray,144.863793,1,-37.79767,Apartment / Unit / Flat
1,15861585.0,2022,POINT (144.867203 -37.798019),wayback,2,1,265.0,west footscray,144.867203,1,-37.798019,Apartment / Unit / Flat
1,17337471.0,2024,POINT (144.875509 -37.793528),wayback,4,1,330.0,west footscray,144.875509,1,-37.793528,Apartment / Unit / Flat
2,17628595.0,2025,POINT (144.863412 -37.795968),wayback,2,1,410.0,west footscray,144.863412,1,-37.795968,Apartment / Unit / Flat
2,15892627.0,2022,POINT (144.871132 -37.796846),wayback,2,1,325.0,west footscray,144.871132,1,-37.796846,Apartment / Unit / Flat
2,17324762.0,2024,POINT (144.868633 -37.807922),wayback,4,1,460.0,west footscray,144.868633,1,-37.807922,Apartment / Unit / Flat
2,17630759.0,2025,POINT (144.878427 -37.800294),wayback,2,1,400.0,west footscray,144.878427,1,-37.800294,Apartment / Unit / Flat
2,15853672.0,2022,POINT (144.873188 -37.796802),wayback,2,1,375.0,west footscray,144.873188,1,-37.796802,Apartment / Unit / Flat
2,17616978.0,2025,POINT (144.86915 -37.805431),wayback,2,1,470.0,west footscray,144.86915,1,-37.805431,Apartment / Unit / Flat
2,15871272.0,2022,POINT (144.880394 -37.791689),wayback,2,1,360.0,west footscray,144.880394,1,-37.791689,Apartment / Unit / Flat
2,17607017.0,2025,POINT (144.867457 -37.796436),wayback,2,2,525.0,west footscray,144.867457,1,-37.796436,Apartment / Unit / Flat
3,17348940.0,2024,POINT (144.867794 -37.796919),wayback,4,1,550.0,west footscray,144.867794,1,-37.796919,Apartment / Unit / Flat
2,16755372.0,2023,POINT (146.853578 -36.133131),wayback,4,1,350.0,west wodonga,146.853578,1,-36.133131,Apartment / Unit / Flat
2,17580744.0,2025,POINT (144.889081 -37.675337),wayback,2,1,490.0,westmeadows,144.889081,2,-37.675337,Apartment / Unit / Flat
3,16991123.0,2024,POINT (144.872177 -37.679595),wayback,2,1,490.0,westmeadows,144.872177,1,-37.679595,Apartment / Unit / Flat
2,17332516.0,2024,POINT (145.187599 -37.909123),wayback,4,1,500.0,wheelers hill,145.187599,1,-37.909123,Apartment / Unit / Flat
3,17341342.0,2024,POINT (145.188911 -37.921013),wayback,4,1,525.0,wheelers hill,145.188911,1,-37.921013,Apartment / Unit / Flat
2,16964954.0,2024,POINT (144.299061 -36.740824),wayback,1,1,320.0,white hills,144.299061,1,-36.740824,Apartment / Unit / Flat
3,16954300.0,2024,POINT (144.292164 -36.731067),wayback,1,1,360.0,white hills,144.292164,1,-36.731067,Apartment / Unit / Flat
2,16324314.0,2023,POINT (144.74374 -37.866608),wayback,1,2,430.0,williams landing,144.74374,1,-37.866608,Apartment / Unit / Flat
1,17476610.0,2025,POINT (146.893124 -36.125718),wayback,1,1,353.0,wodonga,146.893124,1,-36.125718,Apartment / Unit / Flat
1,16780641.0,2023,POINT (146.884399 -36.133685),wayback,4,1,360.0,wodonga,146.884399,1,-36.133685,Apartment / Unit / Flat
2,9446160.0,2024,POINT (146.87996 -36.116011),wayback,1,1,300.0,wodonga,146.87996,1,-36.116011,Apartment / Unit / Flat
2,17431716.0,2025,POINT (146.888925 -36.131962),wayback,1,1,350.0,wodonga,146.888925,2,-36.131962,Apartment / Unit / Flat
2,16761467.0,2023,POINT (146.895841 -36.112211),wayback,4,1,290.0,wodonga,146.895841,1,-36.112211,Apartment / Unit / Flat
2,16898959.0,2024,POINT (146.89372 -36.127609),wayback,1,1,360.0,wodonga,146.89372,1,-36.127609,Apartment / Unit / Flat
2,17445349.0,2025,POINT (146.870962 -36.122196),wayback,1,1,430.0,wodonga,146.870962,2,-36.122196,Apartment / Unit / Flat
2,17411246.0,2025,POINT (146.89372 -36.127609),wayback,1,1,375.0,wodonga,146.89372,2,-36.127609,Apartment / Unit / Flat
2,16975595.0,2024,POINT (146.89372 -36.127609),wayback,1,1,350.0,wodonga,146.89372,2,-36.127609,Apartment / Unit / Flat
2,17413178.0,2025,POINT (146.889555 -36.128617),wayback,1,1,390.0,wodonga,146.889555,1,-36.128617,Apartment / Unit / Flat
2,16902763.0,2024,POINT (146.89372 -36.127609),wayback,1,1,300.0,wodonga,146.89372,1,-36.127609,Apartment / Unit / Flat
2,16898711.0,2024,POINT (146.89372 -36.127609),wayback,1,1,350.0,wodonga,146.89372,1,-36.127609,Apartment / Unit / Flat
3,16783710.0,2023,POINT (146.892927 -36.117287),wayback,4,1,400.0,wodonga,146.892927,1,-36.117287,Apartment / Unit / Flat
3,17433781.0,2025,POINT (146.89372 -36.127609),wayback,1,1,420.0,wodonga,146.89372,1,-36.127609,Apartment / Unit / Flat
2,17434119.0,2025,POINT (145.583997 -38.608717),wayback,1,1,375.0,wonthaggi,145.583997,1,-38.608717,Apartment / Unit / Flat
1,17468622.0,2025,POINT (144.570679 -37.356905),wayback,1,1,410.0,woodend,144.570679,1,-37.356905,Apartment / Unit / Flat
2,17051704.0,2024,POINT (144.530475 -37.358592),wayback,2,1,485.0,woodend,144.530475,1,-37.358592,Apartment / Unit / Flat
3,17057708.0,2024,POINT (144.524692 -37.359753),wayback,2,1,470.0,woodend,144.524692,1,-37.359753,Apartment / Unit / Flat
2,17553492.0,2025,POINT (144.621893 -37.866335),wayback,2,2,405.0,wyndham vale,144.621893,1,-37.866335,Apartment / Unit / Flat
2,13753269.0,2025,POINT (144.886611 -37.816383),wayback,1,1,450.0,yarraville-seddon,144.886611,1,-37.816383,Apartment / Unit / Flat
2,13618201.0,2025,POINT (144.887242 -37.820465),wayback,1,1,475.0,yarraville-seddon,144.887242,1,-37.820465,Apartment / Unit / Flat
3,16316289.0,2025,POINT (144.884299 -37.821337),wayback,1,1,580.0,yarraville-seddon,144.884299,1,-37.821337,Apartment / Unit / Flat
2,15871509.0,2022,POINT (146.002529 -36.020308),wayback,2,1,350.0,yarrawonga,146.002529,1,-36.020308,Apartment / Unit / Flat
2,17066067.0,2024,POINT (145.427837 -37.210541),wayback,2,2,420.0,yea,145.427837,1,-37.210541,Apartment / Unit / Flat
2,17441015.0,2025,POINT (145.11888 -37.916932),wayback,1,1,500.0,clayton,145.11888,1,-37.916932,Block of Units
2,15950702.0,2022,POINT (146.253581 -38.180828),wayback,2,1,260.0,moe-newborough,146.253581,1,-38.180828,Block of Units
2,17492577.0,2025,POINT (144.93368 -37.688124),wayback,1,1,510.0,broadmeadows-roxburgh park,144.93368,1,-37.688124,Duplex
5,17404605.0,2024,POINT (145.032416 -38.240525),wayback,4,3,995.0,mt eliza-mornington-mt martha,145.032416,1,-38.240525,Duplex
2,16862568.0,2024,POINT (148.461153 -37.701888),wayback,1,1,300.0,orbost,148.461153,1,-37.701888,Duplex
2,16069524.0,2024,POINT (145.155489 -37.035212),wayback,1,1,330.0,seymour,145.155489,1,-37.035212,Duplex
5,15881074.0,2022,POINT (145.149075 -37.849424),wayback,2,4,720.0,vermont-forest hill-burwood east,145.149075,1,-37.849424,Duplex
2,17029316.0,2024,POINT (144.88123 -37.722063),wayback,2,1,550.0,airport west,144.88123,1,-37.722063,House
3,17056190.0,2024,POINT (144.876756 -37.721381),wayback,2,2,750.0,airport west,144.876756,2,-37.721381,House
3,17069872.0,2024,POINT (144.885282 -37.728357),wayback,2,2,640.0,airport west,144.885282,2,-37.728357,House
5,17070379.0,2024,POINT (144.879601 -37.722549),wayback,2,2,910.0,airport west,144.879601,3,-37.722549,House
2,17485888.0,2025,POINT (144.956092 -37.847475),wayback,1,1,540.0,albert park-middle park-west st kilda,144.956092,2,-37.847475,House
2,15962807.0,2022,POINT (144.94696 -37.843896),wayback,2,1,635.0,albert park-middle park-west st kilda,144.94696,2,-37.843896,House
2,15956770.0,2022,POINT (144.955732 -37.847168),wayback,2,1,740.0,albert park-middle park-west st kilda,144.955732,1,-37.847168,House
2,17447696.0,2025,POINT (144.951612 -37.846447),wayback,1,1,750.0,albert park-middle park-west st kilda,144.951612,1,-37.846447,House
2,17242366.0,2025,POINT (144.956122 -37.849093),wayback,1,2,1295.0,albert park-middle park-west st kilda,144.956122,1,-37.849093,House
2,17620091.0,2025,POINT (144.957559 -37.84883),wayback,2,1,750.0,albert park-middle park-west st kilda,144.957559,2,-37.84883,House
3,17486346.0,2025,POINT (144.957549 -37.841387),wayback,1,2,1400.0,albert park-middle park-west st kilda,144.957549,2,-37.841387,House
3,17619944.0,2025,POINT (144.948891 -37.845798),wayback,2,2,1200.0,albert park-middle park-west st kilda,144.948891,2,-37.845798,House
3,15942526.0,2022,POINT (144.956499 -37.846759),wayback,2,1,700.0,albert park-middle park-west st kilda,144.956499,1,-37.846759,House
3,15952860.0,2022,POINT (144.949834 -37.841479),wayback,2,2,1000.0,albert park-middle park-west st kilda,144.949834,1,-37.841479,House
4,17613506.0,2025,POINT (144.960328 -37.846822),wayback,2,1,990.0,albert park-middle park-west st kilda,144.960328,2,-37.846822,House
2,15935313.0,2022,POINT (144.850814 -37.84054),wayback,2,1,410.0,altona north,144.850814,2,-37.84054,House
2,15958224.0,2022,POINT (144.845628 -37.845351),wayback,2,2,490.0,altona north,144.845628,1,-37.845351,House
3,17489373.0,2025,POINT (144.853531 -37.837093),wayback,1,2,620.0,altona north,144.853531,1,-37.837093,House
3,14640686.0,2022,POINT (144.852805 -37.828436),wayback,2,2,550.0,altona north,144.852805,1,-37.828436,House
4,15903616.0,2022,POINT (144.850692 -37.835223),wayback,2,2,480.0,altona north,144.850692,4,-37.835223,House
2,17481090.0,2025,POINT (144.817877 -37.864148),wayback,1,1,490.0,altona,144.817877,1,-37.864148,House
2,15924881.0,2022,POINT (144.836128 -37.866382),wayback,2,1,530.0,altona,144.836128,3,-37.866382,House
3,17448176.0,2025,POINT (144.830147 -37.864399),wayback,1,1,500.0,altona,144.830147,4,-37.864399,House
3,16788018.0,2025,POINT (144.830147 -37.864399),wayback,1,2,795.0,altona,144.830147,2,-37.864399,House
4,15223079.0,2025,POINT (144.821293 -37.862597),wayback,1,3,850.0,altona,144.821293,2,-37.862597,House
4,13446559.0,2025,POINT (144.814838 -37.874496),wayback,1,3,790.0,altona,144.814838,3,-37.874496,House
5,15792837.0,2022,POINT (143.667259 -38.747085),wayback,2,4,1000.0,apollo bay,143.667259,2,-38.747085,House
2,15868742.0,2022,POINT (142.920954 -37.269328),wayback,2,1,310.0,ararat,142.920954,1,-37.269328,House
2,15846041.0,2022,POINT (142.917845 -37.287408),wayback,2,1,395.0,ararat,142.917845,5,-37.287408,House
3,17671783.0,2025,POINT (142.939584 -37.274926),wayback,2,2,380.0,ararat,142.939584,3,-37.274926,House
3,17584037.0,2025,POINT (142.943282 -37.283991),wayback,2,2,470.0,ararat,142.943282,2,-37.283991,House
3,17624987.0,2025,POINT (142.935839 -37.294919),wayback,2,1,370.0,ararat,142.935839,1,-37.294919,House
3,17657866.0,2025,POINT (142.926695 -37.293962),wayback,2,2,550.0,ararat,142.926695,2,-37.293962,House
3,15884172.0,2022,POINT (142.934419 -37.284545),wayback,2,2,420.0,ararat,142.934419,1,-37.284545,House
3,15656351.0,2025,POINT (142.932225 -37.289973),wayback,1,1,400.0,ararat,142.932225,2,-37.289973,House
3,17598569.0,2025,POINT (142.939641 -37.281086),wayback,2,2,510.0,ararat,142.939641,1,-37.281086,House
3,17655518.0,2025,POINT (142.932815 -37.28381),wayback,2,2,540.0,ararat,142.932815,1,-37.28381,House
3,16735688.0,2025,POINT (142.92066 -37.269116),wayback,2,2,380.0,ararat,142.92066,2,-37.269116,House
3,17408406.0,2025,POINT (142.913911 -37.268597),wayback,1,1,430.0,ararat,142.913911,2,-37.268597,House
4,17425285.0,2025,POINT (142.925783 -37.292834),wayback,1,3,500.0,ararat,142.925783,6,-37.292834,House
4,17439104.0,2025,POINT (142.916505 -37.283308),wayback,1,2,450.0,ararat,142.916505,4,-37.283308,House
4,15385439.0,2022,POINT (142.930144 -37.277252),wayback,2,1,420.0,ararat,142.930144,1,-37.277252,House
4,17657761.0,2025,POINT (142.916446 -37.267338),wayback,2,1,570.0,ararat,142.916446,1,-37.267338,House
5,15876761.0,2022,POINT (142.926017 -37.284459),wayback,2,1,350.0,ararat,142.926017,1,-37.284459,House
2,17008158.0,2024,POINT (145.023325 -37.862566),wayback,3,1,470.0,armadale,145.023325,2,-37.862566,House
3,16012908.0,2022,POINT (145.026358 -37.864683),wayback,3,1,700.0,armadale,145.026358,3,-37.864683,House
3,17123749.0,2024,POINT (145.027012 -37.860245),wayback,3,1,1100.0,armadale,145.027012,1,-37.860245,House
5,17051773.0,2024,POINT (145.026357 -37.86114),wayback,3,2,1295.0,armadale,145.026357,4,-37.86114,House
2,16949950.0,2024,POINT (145.120583 -38.073849),wayback,1,1,520.0,aspendale-chelsea-carrum,145.120583,1,-38.073849,House
3,17477001.0,2025,POINT (145.116824 -38.052988),wayback,1,2,800.0,aspendale-chelsea-carrum,145.116824,4,-38.052988,House
3,15941219.0,2022,POINT (145.09953 -38.017575),wayback,2,1,450.0,aspendale-chelsea-carrum,145.09953,2,-38.017575,House
3,16899958.0,2024,POINT (145.126884 -38.055266),wayback,1,1,720.0,aspendale-chelsea-carrum,145.126884,2,-38.055266,House
3,17037894.0,2024,POINT (145.123637 -38.056554),wayback,2,1,550.0,aspendale-chelsea-carrum,145.123637,2,-38.056554,House
4,15934400.0,2022,POINT (145.104983 -38.027454),wayback,2,3,995.0,aspendale-chelsea-carrum,145.104983,4,-38.027454,House
4,16899888.0,2024,POINT (145.105338 -38.020616),wayback,1,2,720.0,aspendale-chelsea-carrum,145.105338,4,-38.020616,House
5,17516123.0,2025,POINT (145.121983 -38.046684),wayback,1,1,675.0,aspendale-chelsea-carrum,145.121983,4,-38.046684,House
2,15933222.0,2022,POINT (144.418571 -37.668414),wayback,3,2,400.0,bacchus marsh,144.418571,2,-37.668414,House
3,11775325.0,2022,POINT (144.434113 -37.666761),wayback,2,1,360.0,bacchus marsh,144.434113,2,-37.666761,House
3,15934592.0,2022,POINT (144.440833 -37.668128),wayback,3,1,450.0,bacchus marsh,144.440833,3,-37.668128,House
3,17526375.0,2025,POINT (144.431034 -37.672259),wayback,1,1,435.0,bacchus marsh,144.431034,2,-37.672259,House
3,14775512.0,2022,POINT (144.430814 -37.670437),wayback,3,1,380.0,bacchus marsh,144.430814,2,-37.670437,House
3,17415168.0,2025,POINT (144.431034 -37.672259),wayback,1,2,575.0,bacchus marsh,144.431034,4,-37.672259,House
