PropertyID,count_cafe,count_childcare,count_clinic,count_doctors,count_fast_food,count_fire_station,count_fuel,count_kindergarten,count_pharmacy,count_veterinary,min_dist_cafe,min_dist_childcare,min_dist_clinic,min_dist_doctors,min_dist_fast_food,min_dist_fire_station,min_dist_fuel,min_dist_kindergarten,min_dist_pharmacy,min_dist_veterinary,count_atm,count_bank,count_bar,count_brothel,count_bus_station,count_car_rental,count_casino,count_charging_station,count_cinema,count_college,count_community_centre,count_conference_centre,count_coworking_space,count_events_venue,count_exhibition_centre,count_food_court,count_hospital,count_internet_cafe,count_juice_bar,count_library,count_motorcycle_parking,count_nightclub,count_parcel_locker,count_parking_space,count_police,count_prison,count_restaurant,count_social_facility,count_student_accommodation,count_taxi,count_theatre,count_university,count_waste_disposal,min_dist_atm,min_dist_bank,min_dist_bar,min_dist_brothel,min_dist_bus_station,min_dist_car_rental,min_dist_casino,min_dist_charging_station,min_dist_cinema,min_dist_college,min_dist_community_centre,min_dist_conference_centre,min_dist_coworking_space,min_dist_events_venue,min_dist_exhibition_centre,min_dist_food_court,min_dist_hospital,min_dist_internet_cafe,min_dist_juice_bar,min_dist_library,min_dist_motorcycle_parking,min_dist_nightclub,min_dist_parcel_locker,min_dist_parking_space,min_dist_police,min_dist_prison,min_dist_restaurant,min_dist_social_facility,min_dist_student_accommodation,min_dist_taxi,min_dist_theatre,min_dist_university,min_dist_waste_disposal,count_nursing_home,count_retail,min_dist_nursing_home,min_dist_retail,count_social_centre,min_dist_social_centre,count_toy_library,min_dist_toy_library,count_waste_transfer_station,min_dist_waste_transfer_station,count_biergarten,min_dist_biergarten,count_private parking_space,min_dist_private parking_space,count_courier,count_events_centre,count_healthcare,min_dist_courier,min_dist_events_centre,min_dist_healthcare,count_meeting_point,count_music_venue,count_tool_library,min_dist_meeting_point,min_dist_music_venue,min_dist_tool_library,count_community_hall;kindergarten,min_dist_community_hall;kindergarten,count_cafe;bar,min_dist_cafe;bar
17665285,6.0,1.0,3.0,3.0,11.0,,2.0,3.0,4.0,1.0,972.744252304147,445.2778419400074,880.9824788376081,910.6222661475873,1008.8846334916065,,977.2984623336284,1124.7493505762545,906.1883280353053,1964.0465596251215,,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,108.0,1.0,,10.0,1.0,,,1.0,1.0,,,1296.6698276918353,,,,,,,,,1944.7297406301227,,,,,,,,,1173.2059692046896,,,,1147.0919562723388,1850.6413793955705,,379.3241967033799,142.8244438670939,,,1223.9186664169629,2961.1625401401243,,1.0,,600.7004961747335,,,,,,,,,,,,,,,,,,,,,,,,,,,
17665274,2.0,,,,,1.0,1.0,,1.0,1.0,381.3117485194095,,,,,246.1653419095591,366.2404219083591,,79.12522914416631,1618.2916985267668,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,9.0,,,,,,,236.40562362818739,,,,,,,,,,,,,,,,,,,,,,,,683.0252398070385,,62.49066652228503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17665258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17665186,,,,,2.0,1.0,3.0,,1.0,,,,,,1540.2822136534708,1890.4301044176423,1695.546947430246,,1951.8478352723278,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1928.153524359152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17665135,427.0,2.0,26.0,18.0,204.0,3.0,9.0,10.0,38.0,3.0,29.84913899339408,1099.2435403511088,53.10883828254301,459.76494350175307,22.6911589100821,690.4078870610132,76.75051571870324,624.1482001064829,520.0787412243499,230.26513462110466,46.0,44.0,123.0,2.0,1.0,8.0,,17.0,4.0,11.0,10.0,,1.0,56.0,,12.0,12.0,2.0,,15.0,19.0,8.0,7.0,397.0,8.0,2.0,614.0,10.0,7.0,4.0,23.0,13.0,2.0,318.1976506458134,567.1388319605231,558.2862871272378,783.364420333357,1757.6355440130274,955.9961834717075,,866.9478039434814,1135.4989900797489,797.5908381802714,525.1016004630981,,1435.7924364712833,274.80848373350506,,698.6486244377015,95.17416088510863,1618.3825689418497,,333.9452709895158,667.7136187775437,1405.785762273698,624.2894939647822,662.3300751008233,82.92279748313072,1384.7469325659224,52.88820719799593,677.7118495280463,708.2059787505517,832.7308011547567,411.7071306033709,428.0734306144,825.8848018874849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17665131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17665117,6.0,,1.0,3.0,12.0,,6.0,1.0,2.0,1.0,632.4617462454205,,1255.7401754202826,556.7714919894556,299.24259640303467,,303.78058420484894,1252.205991227106,1163.0366121177826,248.40629389394192,,2.0,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,1.0,,,,1.0,,,1152.8065059934172,,,,,,,,,,,,,,,885.921402986954,,,1193.2859539192928,,,,,,,,1619.7979680854935,,,,2126.911583516924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17665110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17665017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17664901,5.0,,5.0,,5.0,1.0,1.0,,2.0,1.0,1337.2873405246835,,1237.4688299738777,,1336.4247960812725,1425.2993761757818,1333.776887382154,,1418.160533009301,1718.6782716000487,2.0,3.0,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,1.0,,8.0,,,,,,,1398.7554914694456,1576.4907410567168,1726.2501737644566,,,,,,,,1684.3364639646666,,,,,,,,,1753.2842681477905,,,,,1754.683916867569,,1306.0373725959596,,,,,,,1.0,,2027.515280218786,,,,,,,,,,,,,,,,,,,,,,,,,,,
17664843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17664833,,2.0,,,1.0,,2.0,4.0,,,,1295.9868280243745,,,791.1859666643956,,888.3908296889475,887.5218291786497,,,,,,,,,,,,,2.0,,,,,,,,,1.0,,,,22.0,,,,1.0,,,,,,,,,,,,,,,,897.3053178182031,,,,,,,,,1617.3074607337787,,,,1634.2866054238116,,,,1885.2031210067923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17664800,73.0,,2.0,3.0,64.0,1.0,5.0,11.0,10.0,2.0,393.93055565476595,,792.4782700621295,778.8996350869712,402.44332187230333,2019.0211553710205,758.4834721544148,689.0901932605632,360.27325090915247,671.7829181858591,4.0,13.0,16.0,,1.0,3.0,,3.0,1.0,4.0,5.0,,,4.0,,,1.0,1.0,,3.0,,5.0,3.0,351.0,1.0,,102.0,17.0,,1.0,5.0,3.0,1.0,409.3625335162284,411.3600764023899,613.8968156282616,,1131.7594899603193,867.7849814288296,,641.7307606065618,1832.2130337533522,1098.0905696435389,356.38726984935903,,,614.1380084463627,,,1722.1741449417877,1707.5711549934288,,396.9948605971057,,1568.4129646379388,551.5109584766367,136.0144457740823,1243.8120933567077,,445.7032045580419,412.6101752575874,,1084.5154752984768,1064.1788009488805,1494.9501281305081,1373.0314647000773,1.0,,1783.6762604623993,,,,,,,,,,,,,,,,,,,,,,,,,,,
17664799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17664765,16.0,1.0,,1.0,9.0,1.0,8.0,8.0,2.0,1.0,212.10429951897413,845.816808632681,,1441.1915581425096,619.3206972885198,1099.8651924534217,231.22849136148255,576.557185020175,1817.1189989508653,1979.1474632466236,2.0,,,,,,,3.0,,,2.0,,,,,,1.0,,,2.0,,,1.0,1.0,1.0,,11.0,3.0,,,6.0,2.0,,951.3526524585411,,,,,,,1460.497607112336,,,751.7480216916205,,,,,,1442.16012874142,,,1034.1993622223729,,,257.0511523247162,1454.424297241138,1193.4438133045535,,784.044651460935,1323.8136918064158,,,981.1557976312727,978.563068323322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17664755,427.0,2.0,26.0,18.0,204.0,3.0,9.0,10.0,38.0,3.0,29.84913899339408,1099.2435403511088,53.10883828254301,459.76494350175307,22.6911589100821,690.4078870610132,76.75051571870324,624.1482001064829,520.0787412243499,230.26513462110466,46.0,44.0,123.0,2.0,1.0,8.0,,17.0,4.0,11.0,10.0,,1.0,56.0,,12.0,12.0,2.0,,15.0,19.0,8.0,7.0,397.0,8.0,2.0,614.0,10.0,7.0,4.0,23.0,13.0,2.0,318.1976506458134,567.1388319605231,558.2862871272378,783.364420333357,1757.6355440130274,955.9961834717075,,866.9478039434814,1135.4989900797489,797.5908381802714,525.1016004630981,,1435.7924364712833,274.80848373350506,,698.6486244377015,95.17416088510863,1618.3825689418497,,333.9452709895158,667.7136187775437,1405.785762273698,624.2894939647822,662.3300751008233,82.92279748313072,1384.7469325659224,52.88820719799593,677.7118495280463,708.2059787505517,832.7308011547567,411.7071306033709,428.0734306144,825.8848018874849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17664750,3.0,2.0,2.0,4.0,7.0,1.0,4.0,6.0,2.0,2.0,1483.0737302187792,742.6167368580511,1164.1660081211517,1712.814137413664,1184.3988909219902,1536.3914151627098,822.6599838015119,647.701819860099,1198.7944458727354,1218.64701055154,,,,,,,,2.0,1.0,,,,,,,,,,,,,,1.0,44.0,1.0,,3.0,1.0,,1.0,,,,,,,,,,,1670.8315331745052,1735.2986627467972,,,,,,,,,,,,,,1874.0180540506065,1621.9299209938602,2023.2812134540507,,1699.8520890334357,1600.8713107056042,,1956.2505962870985,,,,1.0,,1372.1689003292174,,,,,,,,,,,,,,,,,,,,,,,,,,,
17664738,4.0,,,,4.0,1.0,1.0,,1.0,,754.3755676847285,,,,919.0415226540069,293.44389916346427,132.54472176229035,,873.5117543202068,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,822.8697632993121,929.6620538389666,,,,,,,,,,,,,,,,,,,,,,,,1384.3799638544972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17664714,448.0,7.0,13.0,10.0,235.0,2.0,8.0,5.0,35.0,2.0,66.98911875773832,894.8799499566882,718.7364522630703,1004.4678106497356,76.20045967089172,152.2575446774262,193.2784243360278,883.5724569623006,521.4429534145942,886.1230246299327,43.0,53.0,142.0,3.0,1.0,14.0,3.0,17.0,5.0,9.0,10.0,2.0,4.0,11.0,1.0,13.0,,1.0,1.0,12.0,21.0,10.0,5.0,191.0,10.0,2.0,611.0,6.0,,10.0,26.0,15.0,2.0,226.39270012648484,494.25503773098626,124.98014591351682,1157.4302656146087,1261.8321125753832,163.2069088099601,128.27414566384766,646.9392908602993,242.88116104274775,282.43149963980295,193.98065404082436,584.2143842050828,310.5329273229349,749.1108592443953,454.17075706700984,354.86315994817795,,1294.7808291906863,960.1921327945299,206.14685629897417,983.6823711483052,161.204591473507,950.7144670433421,688.0798325875849,287.80467815468376,1674.582242969496,162.0370921078193,914.328082602045,,730.4577691356005,599.6355556077795,862.6827534135172,451.29614064238143,,,,,3.0,1313.6734385703287,1.0,1179.562894643776,,,,,,,,,,,,,,,,,,,,,,
17664593,63.0,7.0,4.0,3.0,34.0,2.0,8.0,6.0,9.0,,237.3085035981368,810.8043773036088,1170.2946597356797,441.0947055700417,321.0953604508875,1621.5750019237162,862.2980498722058,727.7684875562477,411.26105142499455,,,6.0,8.0,2.0,,4.0,,5.0,3.0,,3.0,,,1.0,,1.0,3.0,,,4.0,,,,38.0,1.0,,72.0,4.0,,,1.0,4.0,1.0,,1164.3960992507423,362.30281728827435,1974.418623950283,,1345.4678812163147,,1113.2820016266849,1235.6180598159372,,1246.5708902413228,,,1797.5738953033622,,1401.7210047436777,151.63289708263258,,,615.9343098358144,,,,386.1377724868199,2014.0425296921971,,1055.489182330301,474.5013846988415,,,1986.4413886824861,690.5201668243643,767.2868781636982,1.0,1.0,1191.3717540520083,1621.1530181301423,,,,,,,,,,,,,,,,,,,,,,,,,,
17664557,4.0,1.0,,1.0,,1.0,2.0,,1.0,,300.91263522625314,138.5887145668281,,328.65615846441233,,610.7984029900733,209.239989253532,,313.6216311556135,,1.0,,,,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,172.08464317332977,,,,,,,343.27090471666946,,,294.2831197687058,,,,,,318.47000897307487,,,,,,,,283.8602333934413,,,,,,,,,,,,,,,,,1.0,746.3156669875242,,,,,,,,,,,,,,,,,,,,
17664553,1.0,3.0,,,,,2.0,,,,1033.6337507689352,1338.4141539037053,,,,,1468.2612560972586,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1461.6914375942574,,,1348.6330493259604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17664455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17664425,1.0,,,,2.0,,,5.0,,,302.42885661265893,,,,288.4191357484046,,,212.05003961008507,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,2.0,,,1.0,,,,,,,,,,,,,223.13609271855555,,,,,,,,,,,,,,,,831.3746295989304,1292.5375369191536,,,894.7912565129208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17664257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17664223,,,,,,,,1.0,,,,,,,,,,362.6272495348599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17664160,5.0,3.0,3.0,1.0,12.0,1.0,3.0,3.0,2.0,,254.37035823288807,1474.8608557361406,320.47197565858096,1133.8790271988048,835.1829062525834,1877.4096647787458,1193.94588106928,1160.727655384643,881.8682948162301,,,5.0,,,,,,,1.0,,1.0,,,,,1.0,1.0,,,2.0,,,,1783.0,1.0,,8.0,2.0,,,,,3.0,,895.8361620734823,,,,,,,956.8275457165144,,1849.7792830440658,,,,,950.2208296070778,1108.015248626056,,,936.3021449938991,,,,704.5205876934413,1920.6457381978848,,262.31612111409777,977.0951999430724,,,,,895.9111383616483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17664152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17664051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17663986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17663905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.8365122670781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17663802,7.0,,,,2.0,1.0,1.0,,,,946.5764723875153,,,,1171.4977251531384,1142.1064007258642,1336.5705332504092,,,,2.0,1.0,,,,,,1.0,,,1.0,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,1163.763245852347,1033.6931483128753,,,,,,1134.221560888223,,,1069.701757856259,,,,,,1133.241792185275,,,1194.3935001652105,,,,,1242.575362640485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1066.3402042219266
17663795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17663758,26.0,6.0,1.0,5.0,20.0,1.0,6.0,7.0,1.0,1.0,68.94051554462266,814.5499534503682,984.8670756655297,403.6984294293118,396.00077510220626,1952.0089327260691,363.8331964781165,579.3104177613039,1870.1665678401373,1826.981066049694,1.0,3.0,3.0,,,1.0,,2.0,,,2.0,,,,,,1.0,,,,,,,,1.0,,14.0,6.0,,,,,,908.7729535284034,1721.8919945467499,1645.4523583431003,,,1886.7878618470882,,845.1830433770355,,,1364.4540121544005,,,,,,934.841728553093,,,,,,,,1991.7820670951621,,384.55324002293634,323.18911080489164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17663757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17663664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17663625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17663558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17663523,2.0,,,,5.0,,2.0,1.0,1.0,,1175.9773796372137,,,,1527.280216629848,,1052.4195039503104,649.2314657114504,1805.4650636818533,,3.0,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,1519.8779318088634,1786.5069384584167,,,,,,1985.817308299379,,,,,,1438.515647448937,,,,,,,,,,,,,1754.589678139769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17663315,,1.0,,,,1.0,,1.0,,,,1039.5441031623866,,,,1178.1974966329476,,1006.6717824792053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17663267,3.0,1.0,2.0,,13.0,,6.0,3.0,2.0,1.0,1285.3276215536093,1157.7897604065256,1206.8305402612134,,504.1545802880143,,1120.4015678421308,1034.5267605089693,1151.0644738368967,1327.2544119410773,1.0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,2.0,1.0,,2.0,1.0,,,,,,1170.7409131638613,,,,,,,,,,1230.3415689688456,,,,,,,,,,,,1361.1432884426952,1199.939035918614,1277.9968666818295,,1156.137431748056,1170.5466022065887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17662976,,1.0,,,,1.0,1.0,,,,,1867.6347737393196,,,,1234.3854403591795,1575.480200053268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1316.4589689405843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17662935,8.0,,,2.0,4.0,,2.0,8.0,3.0,1.0,722.5722782456271,,,898.536400554365,885.7358966563805,,818.9033677985201,901.5257275014494,904.3513037212274,842.6624461534627,1.0,1.0,,,,1.0,,,,1.0,3.0,,,,,,,,,1.0,,,,107.0,1.0,,11.0,1.0,,1.0,,,,928.7536969949253,926.6239210839849,,,,622.1748542104176,,,,2010.3097249375858,1538.1478511397581,,,,,,,,,1531.3311766931722,,,,839.5988370106273,1970.2358894885294,,280.528458965838,1963.801410855109,,288.25576156528854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17662921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17662909,32.0,2.0,4.0,2.0,13.0,1.0,6.0,2.0,6.0,2.0,158.0984921102537,1479.0439115674083,224.700370156752,1135.1345150704192,110.26029720095019,1764.7728805157913,1059.1809211855564,1446.1508619341512,70.52445087252367,1760.3553875213595,,5.0,11.0,,,,,3.0,1.0,,2.0,,,1.0,,,4.0,,,2.0,,,1.0,4.0,3.0,,36.0,4.0,,,1.0,1.0,,,1217.1381047838915,1635.7112722656675,,,,,1493.923770430546,1667.634954618163,,939.9996995882997,,,2005.575338246013,,,937.4174166165341,,,1623.0014448181023,,,1993.353768378608,1690.4389680279924,1787.850649182261,,103.75866116147054,1394.2329508025996,,,1547.9194280146137,1951.604110503838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17662894,55.0,4.0,11.0,7.0,24.0,1.0,8.0,8.0,13.0,1.0,249.84602473155914,233.34647312384013,351.20943403529304,449.7300800790522,188.202420589464,409.7981345235665,1216.2598195499502,338.44567584888375,465.8177251739039,782.9069907706123,3.0,5.0,8.0,,,1.0,2.0,2.0,,2.0,8.0,,,1.0,,,2.0,,,4.0,,2.0,,815.0,2.0,,93.0,7.0,,,1.0,2.0,1.0,745.6509086674349,659.7259694397944,840.450615739569,,,1033.7180141325343,654.6241024198982,576.0915033976543,,306.8820075348818,375.47684734034266,,,725.2575438249787,,,714.1259737018764,,,456.8378955141337,,857.402103002933,,181.51478786608934,851.2466964202831,,222.91979016738475,231.97496241238062,,,1534.8815475298543,793.5505629314456,674.4766416459954,1.0,,1341.6424938349357,,,,,,,,,,,,,,,,,,,,,,,,,,,
17662804,,2.0,,,2.0,,2.0,1.0,,,,860.8521541286336,,,1746.091675148388,,1711.0661442158876,1860.1308136891778,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1614.2649067346388,,,1620.5126687061947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17662748,63.0,4.0,15.0,11.0,37.0,,8.0,8.0,7.0,4.0,59.10958772000588,504.1422254561553,466.23832660271825,342.71826163593454,380.7746047395622,,765.7419236393706,403.76316021900436,348.89052205807286,170.59773840119922,5.0,1.0,7.0,1.0,,,,3.0,1.0,3.0,10.0,,,4.0,,1.0,6.0,,,2.0,1.0,,2.0,1.0,2.0,1.0,58.0,9.0,,,2.0,1.0,1.0,372.7088571431213,1411.2443275213927,388.30998193161173,734.6300261398503,,,,882.4295472082468,1878.833808851428,529.8206743158581,544.8224777114715,,,211.8601751029327,,308.2784792611814,824.4874763307067,,,778.3793577834192,337.4831512024645,,256.2837950930019,1705.7430266337556,1060.5585765652943,2134.628324907281,155.36652686326056,329.8160102858925,,,1725.4329580319127,2239.237354702882,1326.6640562921004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17662662,5.0,,,,1.0,,2.0,,1.0,,671.449137079806,,,,708.1232595204019,,1157.86275413511,,688.9162751531678,,1.0,1.0,,,,,,1.0,,,,,,,,,1.0,,,1.0,,,,,2.0,,,,,,,,,659.018575258286,760.7612094238187,,,,,,811.1256334562568,,,,,,,,,1025.1602330490468,,,846.3634317837289,,,,,1047.5217915982848,,,,,,,,,,,,,,,,,1.0,1855.0247792796113,,,,,,,,,,,,,,,,,,,,
17662514,493.0,4.0,21.0,8.0,266.0,3.0,7.0,7.0,35.0,1.0,55.70435581735101,1045.2348905869019,572.4554970633529,483.7434369263582,15.254217185731585,820.2061669018992,793.9757719126042,1126.8141348630998,446.6138799148213,1447.9955691849118,54.0,51.0,153.0,4.0,1.0,17.0,3.0,24.0,6.0,13.0,14.0,1.0,5.0,12.0,1.0,14.0,,1.0,1.0,15.0,24.0,11.0,8.0,386.0,10.0,2.0,700.0,7.0,,10.0,30.0,21.0,3.0,295.25324716719126,260.10410795302136,89.45200946185074,1797.3472550438191,591.8302854774454,516.9579582825829,384.42082583187033,474.3656861870326,440.1750496269594,587.8981861615699,714.9515616285088,627.7813954689047,209.31303907930427,617.7694078754507,612.7891137630071,327.7617774702632,,615.0282126406072,921.9457367701716,547.4154165485904,432.23616811820193,197.845805221463,328.56818476984904,742.7681190360155,792.0590788428107,998.6132112365852,42.22914280799709,1212.3622866384296,,274.621955619354,549.7691566641356,633.9701499038121,398.8557764899047,,,,,1.0,1954.8479604707827,1.0,1855.2829785326617,,,,,,,,,,,,,,,,,,,,,,
17662394,,,,,,1.0,,,,,,,,,,1431.4792389731394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17662385,12.0,,5.0,2.0,14.0,,7.0,3.0,8.0,,430.09015819491196,,309.0106476105511,1844.3415526368751,254.6185504261334,,1286.8049369146386,1356.9532799699446,418.4471991981231,,1.0,5.0,2.0,,1.0,,,,1.0,,6.0,,,,,,,1.0,,1.0,,,,18.0,,,17.0,5.0,,1.0,,,,1862.8436703251848,1840.2911704419794,1880.7481479017522,,1842.9013213844241,,,,1865.7383321398745,,336.25904437243486,,,,,,,1852.7200118220978,,1900.1540002872327,,,,1605.5841737142382,,,991.5735575967311,813.521444586667,,1859.0895827642337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17662325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17662173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
