PropertyID,count_atm,count_bank,count_childcare,count_clinic,count_community_centre,count_doctors,count_fast_food,count_fuel,count_kindergarten,count_parking_space,count_restaurant,min_dist_atm,min_dist_bank,min_dist_childcare,min_dist_clinic,min_dist_community_centre,min_dist_doctors,min_dist_fast_food,min_dist_fuel,min_dist_kindergarten,min_dist_parking_space,min_dist_restaurant,count_bar,count_bus_station,count_cafe,count_charging_station,count_cinema,count_college,count_fire_station,count_food_court,count_library,count_nightclub,count_nursing_home,count_parcel_locker,count_pharmacy,count_police,count_social_facility,count_taxi,count_theatre,count_university,count_veterinary,min_dist_bar,min_dist_bus_station,min_dist_cafe,min_dist_charging_station,min_dist_cinema,min_dist_college,min_dist_fire_station,min_dist_food_court,min_dist_library,min_dist_nightclub,min_dist_nursing_home,min_dist_parcel_locker,min_dist_pharmacy,min_dist_police,min_dist_social_facility,min_dist_taxi,min_dist_theatre,min_dist_university,min_dist_veterinary,count_car_rental,count_coworking_space,count_events_venue,count_hospital,count_social_centre,min_dist_car_rental,min_dist_coworking_space,min_dist_events_venue,min_dist_hospital,min_dist_social_centre,count_motorcycle_parking,count_toy_library,count_waste_disposal,min_dist_motorcycle_parking,min_dist_toy_library,min_dist_waste_disposal,count_brothel,count_casino,count_conference_centre,count_exhibition_centre,count_internet_cafe,count_juice_bar,count_prison,min_dist_brothel,min_dist_casino,min_dist_conference_centre,min_dist_exhibition_centre,min_dist_internet_cafe,min_dist_juice_bar,min_dist_prison,count_student_accommodation,min_dist_student_accommodation,count_events_centre,count_healthcare,min_dist_events_centre,min_dist_healthcare,count_bus_station;shelter,min_dist_bus_station;shelter,count_courier,min_dist_courier,count_waste_transfer_station,min_dist_waste_transfer_station,count_retail,min_dist_retail,count_restaurant; cafe,min_dist_restaurant; cafe,count_restaurant;cafe,min_dist_restaurant;cafe,count_biergarten,count_meeting_point,count_music_venue,count_tool_library,min_dist_biergarten,min_dist_meeting_point,min_dist_music_venue,min_dist_tool_library,count_private parking_space,min_dist_private parking_space,count_community_hall;kindergarten,min_dist_community_hall;kindergarten,count_car_wash;cafe,min_dist_car_wash;cafe,count_cafe;deli,min_dist_cafe;deli,count_cafe;bar,min_dist_cafe;bar,count_diused:fuel,min_dist_diused:fuel
17743605,43.0,54.0,7.0,11.0,10.0,10.0,228.0,8.0,5.0,14.0,554.0,301.8487211232228,423.5402865401273,751.2226484980362,666.6258843641691,349.3087608841528,983.1977458280523,125.372487081016,55.070509502756025,754.9270864372502,724.8818202818179,180.00603313983115,117.0,1.0,421.0,18.0,5.0,9.0,2.0,12.0,12.0,10.0,,4.0,32.0,9.0,7.0,9.0,23.0,11.0,2.0,61.32351172408172,1293.845316454934,63.28112861167162,610.1778834844208,311.55934191518867,429.2519473792303,241.13007495662671,417.13979521622247,361.5731315906962,2.9170338325031984,,904.4585263348384,396.02047642013446,323.9349939085266,869.4050916403195,886.7049206069596,501.8992214635003,884.1879623231133,751.4899506623458,14.0,4.0,12.0,,3.0,104.44416068617404,291.9234975025766,668.6691094713076,,1218.7683925693168,20.0,1.0,2.0,1113.180400787287,1123.4854341538244,426.8068000161063,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1195.5368815715276,147.7879834402298,487.8750439924228,356.2106358261044,1351.8076504393712,1117.7664724389538,1708.597421431645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17743603,4.0,5.0,2.0,3.0,,4.0,20.0,6.0,2.0,173.0,42.0,1114.4769229249814,1386.710686047967,420.983251561999,1027.2684746293987,,1096.7763598043416,442.3055978128384,451.9589828795433,1488.2476576606311,1371.708403715855,526.7611294171887,3.0,,33.0,3.0,2.0,,1.0,,3.0,,,,9.0,,5.0,1.0,,,,1189.3265655966377,,502.7760015216012,464.2522788960416,1226.2458363284816,,1437.9949077791514,,1528.6521595189931,,,,393.2157769256243,,1054.1460326630156,1629.2344973241509,,,,,,,4.0,,,,,295.43840055413017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17743593,,7.0,1.0,6.0,4.0,2.0,20.0,7.0,1.0,114.0,98.0,,601.1749461420958,1821.8615823138296,1295.190093448789,444.6498585869687,1181.019253711639,442.52733615030326,338.03782636814594,1205.5133844020804,1479.253309957059,116.8883838320862,23.0,,60.0,2.0,2.0,,1.0,,4.0,1.0,,1.0,8.0,2.0,6.0,3.0,5.0,1.0,2.0,345.55599306964496,,151.9529906577071,612.9398239158619,411.0212797600773,,1167.140168894286,,920.9955405103292,370.4165009067832,,1288.9994844255907,449.2001024531681,1052.36798395952,107.4982722208886,428.9973659323025,411.5046202063296,1522.2408509898512,959.2453106084424,2.0,,,2.0,1.0,456.352970032198,,,1822.294395804136,1107.6826367807166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17743590,6.0,5.0,4.0,6.0,1.0,1.0,25.0,8.0,6.0,384.0,46.0,922.9817188758556,1012.0312196344524,633.4119227498338,550.5313736247164,1046.8588496957857,923.8426191107322,253.1860593173062,488.4253898326292,283.2960989675481,657.546455956896,260.23486689118494,1.0,2.0,45.0,4.0,,2.0,,,4.0,,,,4.0,1.0,1.0,,1.0,1.0,,1666.0197809434378,982.5710710939244,263.8473308415116,825.160438385803,,1164.4073477542452,,,841.7211793784346,,,,257.21004453181195,1258.1186481105397,376.15496737793353,,1089.7593861506923,1237.4038116853064,,1.0,,,8.0,,1860.0410522607688,,,1083.267520561414,,,,,,,,1.0,,,,,,,1311.7018255355483,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1131.3887460504511,,,,,,,,,,,,,,,
17743560,,,2.0,,,,6.0,2.0,,,1.0,,,1712.0810350807462,,,,1816.3895952618143,1785.945528539589,,,1879.607238842263,,,2.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,1812.0973572573532,1777.0794051094074,,750.8028247193172,,,,,,,1875.833631782432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17743558,65.0,49.0,2.0,27.0,11.0,10.0,273.0,4.0,7.0,392.0,740.0,152.38546793674496,173.26986453712823,1218.581911249707,697.4989229186174,886.6226711971079,200.68793355925695,89.16411936169933,1458.4575932659016,1150.3959013432593,624.6262871729532,73.27309942316387,158.0,1.0,529.0,27.0,7.0,12.0,4.0,15.0,18.0,10.0,,9.0,37.0,10.0,6.0,8.0,35.0,19.0,1.0,188.4593799358213,508.42008322737576,52.57921624350527,187.2410854940782,713.5119146961601,368.4580118172307,709.6178775017835,362.6201745367368,83.69766312039272,401.9234768531093,,558.1745820176728,142.06140942174272,120.31991706510982,1073.4848391744722,305.0494395012003,679.2175392104471,243.66731002720687,1639.4585367623483,17.0,5.0,54.0,12.0,,459.851833171873,481.47499406199535,464.0834873116552,1559.1096938250828,,25.0,,4.0,177.9421238509385,,729.7787793760415,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1312.3364440116466,994.6486818887064,1288.3072938251737,1292.3678121142948,295.7335429438562,1018.743489393833,649.6586642356032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17743553,69.0,48.0,2.0,30.0,13.0,16.0,274.0,6.0,11.0,436.0,800.0,297.64448522719243,108.45826856383393,683.1739665974802,86.09356171879725,645.8785344744828,338.048452925088,21.000020360704596,1425.563029138155,432.5581632433191,626.0617315860635,20.55223260651857,200.0,1.0,564.0,19.0,7.0,13.0,4.0,15.0,21.0,14.0,,7.0,44.0,11.0,9.0,10.0,38.0,20.0,2.0,63.11518306014933,1418.9683324723364,23.665987136955856,260.01706687188096,241.194043548381,391.90048815908887,793.5065679916372,39.50342208942072,102.65672612348858,180.6357284276488,,310.0748348108508,101.58377223491944,104.4341250187772,955.0666087151588,613.9668512001589,219.2253771724261,221.3720433017912,1629.3815110602216,12.0,2.0,60.0,18.0,,474.2533771331716,109.66951934917952,594.6493176836834,827.7329093266623,,24.0,,4.0,277.8789687891729,,768.5874518359313,2.0,3.0,1.0,1.0,3.0,1.0,2.0,771.4414186934997,1599.559969651796,1684.4900272151338,2037.216414383933,1202.2983382491295,1080.443856711379,1438.876634958412,7.0,1588.6826639461874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17743546,9.0,1.0,4.0,6.0,6.0,12.0,31.0,9.0,10.0,1.0,52.0,1188.6777692800538,1342.1131673447182,782.641258855949,926.9236119485522,767.5487850423794,841.0732690510953,466.80279442657456,453.55966922107416,736.2477366947369,931.6580692203726,476.8783888762169,5.0,,68.0,2.0,,2.0,,2.0,2.0,,,2.0,8.0,1.0,9.0,,1.0,4.0,5.0,924.3581589502368,,477.57819821105846,1796.6570319910468,,1418.1271957183922,,1029.81265367046,1046.99351340291,,,1192.0578123837438,1047.8282561717613,825.5905329095979,151.42699915671028,,1957.3379969913597,1517.1506105240603,953.5271647749348,,,3.0,8.0,,,,654.5165637543221,445.9219175424669,,1.0,,1.0,1426.5048646577404,,769.2114604292212,1.0,,,,,,1.0,540.369505819538,,,,,,877.8452206088643,4.0,1845.3742778740748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17743545,,,1.0,2.0,,,4.0,7.0,3.0,,,,,1146.339713896887,544.9278553310936,,,657.3411772273972,1001.212693501371,676.9841462861756,,,,,2.0,,,,,,,,,,,,,,,,,,,999.7494787481132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17743540,14.0,12.0,4.0,6.0,5.0,7.0,48.0,9.0,9.0,70.0,168.0,899.1181915518467,985.6840828027108,1889.5870491180149,1409.895400969032,1248.1571363609314,1135.8448559237174,779.551136824892,403.580393387826,271.067002931602,566.4508007582593,673.4391715334217,35.0,,144.0,9.0,4.0,3.0,1.0,3.0,7.0,2.0,,1.0,18.0,2.0,3.0,7.0,15.0,3.0,,630.0077570250414,,238.9927161109437,522.4340850552078,1575.8873974685762,556.9299269641845,1773.9963390790604,1873.812902591855,1213.8548132949925,1486.689579899401,,1477.8768872648232,671.8958406910658,1779.305338367706,1179.677423726127,714.3189814771721,804.5684730188727,1515.0748623276372,,7.0,,6.0,10.0,,586.8105838148547,,626.5021687915098,1448.9452586108805,,4.0,,1.0,1925.96544325702,,1894.984380363956,3.0,,1.0,,,1.0,,1363.1851319370228,,965.745948438713,,,1890.8361779567783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17743515,,4.0,1.0,1.0,,4.0,24.0,4.0,1.0,8.0,35.0,,206.7489389217376,616.8431964938003,897.1531292794973,,1840.5280484891296,157.3642453266669,771.4761656978948,289.3071668507474,1793.724081277515,169.4854448076703,,1.0,13.0,1.0,1.0,1.0,,,1.0,1.0,2.0,,6.0,,2.0,1.0,,,,,334.3753104062065,180.72853564409547,140.15939900375602,271.1401981330982,1511.8743603105306,,,317.0441592222857,249.94920225041645,1381.90400768062,,242.8816238764444,,1368.263390303824,297.97413293614034,,,,,,,1.0,,,,,461.17503336938296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17743512,3.0,1.0,3.0,,2.0,,3.0,2.0,5.0,120.0,6.0,1851.465921748293,1861.5700445440475,1102.604845494518,,1019.8279146030658,,598.3330969094663,694.1682257509241,998.8825194860556,1630.2382032534883,1905.875266260126,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,1507.6204871209338,,,,,,1771.8974247097835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17743505,2.0,7.0,3.0,9.0,5.0,4.0,28.0,5.0,5.0,337.0,27.0,1243.7793452039768,1020.9759225518642,523.5513184619822,179.23734999303375,936.933692454378,902.1470020003578,402.7918614163286,383.4962763219923,735.4423758472744,377.2137416923121,750.121685046202,3.0,,27.0,1.0,,1.0,1.0,,2.0,,,,8.0,1.0,5.0,2.0,1.0,,2.0,840.0420392054169,,570.4724098513586,1309.042312614739,,1083.7073660755668,504.2036158965412,,1401.0088800153103,,,,1031.0143111940076,1454.2832870364118,474.5073381581534,676.5065653971265,1760.9484911622542,,1118.6436558022804,,,,5.0,,,,,417.20223598747634,,,,11.0,,,1421.0973024145128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1438.8159512308794,,,,,,,,,,
17743479,,6.0,,4.0,2.0,4.0,9.0,2.0,4.0,,14.0,,245.9595937086881,,324.90619285846174,122.73786337176963,43.530345711956784,258.3480146701212,420.3351534785016,561.1036668592662,,203.9358765399964,1.0,1.0,11.0,,,1.0,1.0,,2.0,,,,4.0,,5.0,1.0,1.0,1.0,2.0,212.1180748182788,673.3717309826279,236.10298499795687,,,1082.259638648377,494.7834542435385,,333.0983770314287,,,,276.3278321690918,,245.54315550362475,1287.648082064067,981.5635533879312,983.8933082187694,365.70822802655175,,,,3.0,,,,,215.44590066041613,,,,1.0,,,287.09492523288736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17743467,2.0,4.0,4.0,7.0,3.0,4.0,25.0,4.0,3.0,333.0,19.0,1872.3427138112215,353.4236250534025,1185.6074994852406,929.7292510678326,1220.4126739959547,286.4002437610111,324.05684685194694,533.4002884763416,1101.6174033729897,306.7224581925738,282.47007576535174,1.0,,16.0,1.0,,1.0,1.0,,1.0,,1.0,,8.0,1.0,5.0,2.0,1.0,,2.0,1104.4545783892415,,320.3775744589231,1521.199787603558,,1658.9991643579674,1407.00611017984,,466.2449004663199,,1200.958514745333,,310.5952399208633,1456.597836286939,1231.6233384747338,1313.170802285273,425.94485287747,,704.2698202833492,,,,5.0,,,,,994.7441731330596,,,,11.0,,,1595.9628138067387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1460.7028000073922,,,,,,,,,,
17743461,10.0,5.0,4.0,6.0,1.0,,15.0,4.0,2.0,172.0,72.0,134.00786520754875,581.7415122473832,1680.6010110077311,1388.8075699729864,1217.0646001756506,,118.88072224680523,426.7068391284486,1240.6675734839364,799.2454158880091,132.80242646647622,,,38.0,6.0,,,,,2.0,,,2.0,8.0,1.0,8.0,1.0,,1.0,1.0,,,140.2801737155839,392.3549261118443,,,,,1263.945823483292,,,657.0722646931396,234.51993979550105,1226.6178552325218,637.879512221899,564.9527399467975,,766.9885454428623,1817.5050299046036,,,,3.0,,,,,1068.5796574215776,,,,,,,,,,,,1.0,,,,,,,546.9980541027277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17743428,1.0,5.0,,4.0,3.0,3.0,13.0,5.0,3.0,369.0,45.0,1771.1388357418064,1625.678358882448,,1534.620105619877,733.7343365248855,737.37669781014,112.63689308841516,124.89747644418964,622.8232514243226,835.4550398773213,1499.862740474164,,,13.0,1.0,,1.0,1.0,,2.0,,,,5.0,,2.0,,,,1.0,,,280.5517216851335,243.74617449013817,,1991.400472106449,388.8657727833843,,1211.337207254147,,,,1552.337321479262,,887.4890011665357,,,,1644.374032265302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17743426,2.0,2.0,4.0,2.0,2.0,5.0,19.0,8.0,8.0,,4.0,477.2225955250341,1414.8225331921342,724.1568642932335,378.2860242440868,904.9470778301476,908.9492482025004,460.9570996114852,483.2336001618919,1137.6122220267305,,1027.651167081985,2.0,,20.0,2.0,,1.0,1.0,,,,,,2.0,1.0,8.0,,1.0,,2.0,1327.6206741799926,,371.1179041265208,1673.418457574136,,2197.12747681529,1434.3887069145114,,,,,,1481.3923186395086,1353.842853401124,547.4397340257002,,1543.708578761073,,1485.324983217411,1.0,,,1.0,,1611.192275486161,,,1869.933039663228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17743411,4.0,7.0,8.0,17.0,,2.0,26.0,6.0,5.0,15.0,40.0,470.58369060702665,573.433003292081,346.4215534013152,330.23232999809545,,1150.1278129169923,516.2635827628477,673.3041319891986,332.8116866713693,1424.8784724087225,421.7878587030938,,,23.0,1.0,1.0,8.0,1.0,,1.0,,,,10.0,2.0,8.0,,1.0,,,,,417.9422239703209,1021.1183307343306,976.9629303160432,430.137865947471,1410.4061315440078,,706.9983814933078,,,,453.14762654756805,1069.4254713486023,222.77047979344752,,745.2619625746544,,,3.0,,,1.0,,807.444330040275,,,1322.045725411297,,,,,,,,2.0,,,,,,,1326.655006470661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17743408,,,,,,,3.0,2.0,1.0,,,,,,,,,908.5464698121024,1109.986438773218,697.8802426923312,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,851.5309680141952,,,,,,,,,959.7537653920228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17743403,,,1.0,,4.0,,5.0,3.0,2.0,2.0,1.0,,,1485.2664806543876,,1562.9219753684877,,504.9097474544738,613.6875490224644,774.1065749002865,1237.908133449096,682.7128353142888,,,3.0,,,,,,,,,,2.0,,2.0,,3.0,,,,,1474.6703236475146,,,,,,,,,,510.33075314473575,,1279.772363732287,,1665.5958685525263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17743397,1.0,1.0,2.0,5.0,1.0,2.0,19.0,6.0,6.0,129.0,15.0,1864.1539807063093,1850.059166934782,1032.287297482667,990.0461352277111,1769.2096100776014,1297.7144896478303,920.1357469554926,524.4987157347533,839.4992083228783,933.9668583710848,927.8173136567236,,1.0,11.0,,1.0,,,,2.0,,1.0,1.0,6.0,,5.0,1.0,,,1.0,,1553.4899135636604,400.6606730993256,,1677.082274662272,,,,1435.6451782562165,,1390.8349483157724,1405.398650818146,1448.4323090290209,,382.53233527182334,1554.4427037170203,,,1927.347617752313,,,,2.0,,,,,1941.676628678933,,,,,,,,,1.0,,,,,1.0,,1312.0658177879366,,,,,500.8015771886648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17743375,63.0,49.0,2.0,27.0,11.0,10.0,267.0,4.0,6.0,399.0,716.0,244.57226665108035,186.42853186271057,1532.690262182091,685.2401866293711,824.0288559309791,412.3245957649584,156.22745349118082,1464.2299636834032,1210.3717731724437,394.95020593294873,55.72039362587277,154.0,1.0,513.0,25.0,7.0,12.0,4.0,15.0,18.0,10.0,,9.0,38.0,10.0,5.0,8.0,35.0,18.0,1.0,209.56737875662463,361.8064092747725,120.01735612122718,169.1591019429312,904.1729118052832,55.478560349851726,402.9976112559184,422.2823522069757,357.89661999496303,682.9868710016277,,563.8151111155593,238.3709243937681,246.6765863641635,822.3798850982049,368.8609858601988,993.0531987570588,187.37158516833043,1474.8044300261868,17.0,5.0,57.0,9.0,,354.9712599912638,659.1500141104715,581.9240111121213,1457.1542429020549,,26.0,,4.0,366.97028389099233,,698.3081853636708,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1368.0206729324195,1185.0232276102895,1340.1769070451196,1375.8624749963317,207.03545372062325,1336.9088561895512,325.2714640235727,1.0,2087.319548572004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17743363,13.0,2.0,,8.0,10.0,23.0,55.0,7.0,12.0,8.0,135.0,670.1137950292272,986.6995400040356,,685.7090028205257,790.1186711702574,286.43938685150687,103.81856624016928,694.0122576748773,572.3049158691688,1299.146523574632,62.29243693374503,45.0,,126.0,6.0,1.0,1.0,1.0,1.0,5.0,1.0,,1.0,15.0,2.0,12.0,,1.0,4.0,4.0,179.23127609068646,,67.4899852573136,639.9091526871882,1026.6621740285505,1947.8922906462608,1453.1715586195337,1656.8980322845557,485.3396328095736,1645.3041290527217,,1409.8602437653633,284.4969124775727,1396.0942714393204,961.8403438088828,,1750.8006818273852,1227.1317219342973,721.4708233074755,1.0,,8.0,3.0,1.0,1342.9722764596297,,910.3458027537714,1394.544605784571,1258.8950775983308,,,,,,,,,,,,,,,,,,,,,6.0,1739.3255964642858,,,,,,,,,1.0,1328.2440928762896,,,,,,,,1.0,,1.0,,1727.760046381625,,1005.521896874768,,,,,,,,,,,,
17743352,42.0,52.0,7.0,13.0,9.0,10.0,234.0,8.0,5.0,54.0,611.0,292.6066203110096,472.4627986760621,970.4030601659535,680.5205735246407,135.32890697496433,948.1746542762075,70.19639681854858,239.16061754823505,878.5616568759517,613.0817149819627,184.1221429795425,140.0,1.0,447.0,17.0,5.0,9.0,2.0,13.0,12.0,10.0,,5.0,35.0,10.0,6.0,10.0,26.0,15.0,2.0,137.01378272925234,1326.169707587789,62.99980869367928,602.4670208611649,310.5531540478244,265.98503384574025,81.09479260000379,418.9251816730804,147.18896519387283,224.031891290902,,1035.3582432779056,533.5649885022628,225.21601806503432,841.304482217881,700.7014768181067,622.4384353134906,787.2648706345852,899.6023547475812,14.0,4.0,11.0,,3.0,181.98495155426232,273.46349845086377,836.1355222374381,,1293.8636367279782,20.0,1.0,2.0,991.5261183832948,1138.3450559953728,535.2938487856699,3.0,3.0,2.0,1.0,1.0,1.0,2.0,1079.5509337401938,205.80719256978952,670.4710699942334,539.8952757605555,1348.6036203060514,924.5951747230832,1736.947828547129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17743351,65.0,49.0,2.0,28.0,10.0,16.0,265.0,6.0,10.0,405.0,738.0,270.5080147497837,461.0067587617417,1399.7496840272888,526.4464008420473,480.7718593545138,485.6617236730468,19.23404004512593,1122.2294968988394,793.3609648604315,157.2047898133159,40.02083848487677,159.0,1.0,534.0,25.0,8.0,12.0,4.0,15.0,19.0,10.0,,9.0,40.0,9.0,8.0,8.0,37.0,19.0,1.0,109.5828932894654,777.7456404992495,39.64987624554661,345.55911533260723,598.9056633116724,389.11011163566593,494.09912528681207,409.5809264641805,317.2166625316329,731.5610646915036,,276.7746170212779,151.97481323579268,355.8626536704364,674.7113805181863,529.3391075522961,777.7688974255157,276.9302930165658,1165.7881428881872,16.0,3.0,60.0,13.0,,15.914644226108017,786.3685711094552,273.5263337191562,1088.201187674078,,26.0,,4.0,173.34983390173286,,283.3065124504182,1.0,3.0,1.0,1.0,2.0,1.0,2.0,953.0781975114736,1470.0532184570443,1720.5271018164406,1740.407408405944,592.4785750038865,1402.3522696315704,619.9066956063239,7.0,1678.052924320408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17743341,7.0,2.0,4.0,12.0,10.0,13.0,34.0,8.0,8.0,14.0,55.0,959.9710172916303,1070.2305464000497,327.8714140412017,948.2667570038004,164.12714549314404,639.3857659733687,612.519246212349,84.86619838750957,337.734909443136,1518.5345107204153,405.3314749362663,7.0,,73.0,3.0,,3.0,,2.0,4.0,,,2.0,6.0,2.0,11.0,,4.0,2.0,4.0,925.7714257939464,,349.7661997294762,1243.6258746968822,,822.3554058658068,,615.049673224866,830.2936843151788,,,589.2802192518467,666.3817829789359,848.6582528550537,55.71149811538105,,1813.7159638051933,1813.415874050102,630.9063947085306,,,19.0,10.0,,,,298.5921133492582,170.11286318416947,,2.0,,1.0,930.5452146436398,,992.3789511688152,1.0,,,,,,1.0,86.42167180765459,,,,,,1480.9588525886734,5.0,1768.716023871273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17743325,,3.0,1.0,7.0,3.0,1.0,11.0,4.0,4.0,93.0,15.0,,71.98483353014228,1756.5452079711742,77.34464812000166,232.26715523369407,1811.964474040528,92.80637272748848,1049.420894442861,203.8911667392453,85.35032500047078,82.74715221923645,2.0,,23.0,4.0,,1.0,1.0,,1.0,,,,2.0,,4.0,1.0,,,1.0,331.2578398015152,,70.8987357818988,1705.0641506668414,,2017.7906560324104,1693.3240935040458,,180.1443783781002,,,,282.56077412333207,,1052.1159581679776,1834.090302835849,,,526.7737774486121,,,,6.0,,,,,1321.4576847823128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17743301,,,,1.0,2.0,,,1.0,2.0,313.0,,,,,2049.3393664986947,1062.7774819649278,,,1936.8223035361773,1157.6088204517316,1809.415582900704,,,,1.0,1.0,,,,,,,,,,,2.0,,,,,,,322.8162796612085,1092.697967319638,,,,,,,,,,,1340.146123382623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17743265,,2.0,6.0,3.0,3.0,2.0,8.0,5.0,3.0,39.0,5.0,,1339.4902259892729,298.8461556486482,852.0782620467314,1296.532995730039,336.1471143134761,338.894259772643,421.9079162379508,1231.706776447942,730.0426432428708,315.88289560654374,,,,1.0,,,,,1.0,,,,2.0,,,,,,,,,,1519.022441564466,,,,,433.4065249961519,,,,337.63002602726027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17743259,2.0,7.0,,4.0,5.0,2.0,14.0,11.0,10.0,56.0,17.0,658.2779922663289,711.0673731174578,,346.902057895219,306.16362925380474,985.8359581886224,335.1804966050634,35.53174998924561,87.90917615044296,279.3945738124337,573.9501455446546,2.0,1.0,14.0,,1.0,,1.0,,1.0,,,1.0,9.0,1.0,6.0,1.0,,1.0,,875.9801584603347,1125.5664114662893,631.7724116067063,,864.2734008262198,,935.2960055866954,,850.3421845606763,,,1486.277676487993,672.5182371966378,716.1717372945678,507.4074352314519,952.3035450246005,,363.9949061874476,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1034.575798400281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17743250,4.0,7.0,3.0,15.0,,2.0,24.0,9.0,5.0,10.0,39.0,983.4088389773706,664.7379015659305,1236.698259527239,718.7006985336936,,766.0299830526526,292.2869650985222,479.2885447076495,1244.487555070098,1304.6886072984191,904.4694989096138,,,20.0,3.0,1.0,6.0,,,2.0,,,,10.0,2.0,8.0,,1.0,,1.0,,,878.8059655976183,639.9633601538387,740.3496718255024,1025.7577416932336,,,1212.0830146328458,,,,706.8934758818381,1039.3465725956785,652.9891287733843,,1044.992640354248,,1891.137611876457,3.0,,,1.0,,1583.2253087327326,,,1000.290859647858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17743248,1.0,6.0,3.0,2.0,2.0,1.0,13.0,3.0,2.0,52.0,18.0,1610.8482420737096,1521.044894893922,93.42913628018856,1523.427598466628,186.76446083162696,1578.9343893933944,1417.613349052986,815.0796762907871,1514.5440986150954,584.4965634878914,1422.2029844305607,,,6.0,2.0,,1.0,,,1.0,,2.0,,3.0,1.0,1.0,,,,,,,1408.5139278797058,1210.8063869179605,,911.442730054633,,,645.0843451057357,,808.7329539586005,,1504.4265124189892,1400.3126463008073,807.4747206701379,,,,,,,,1.0,,,,,1575.0196517151148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
