PropertyID,count_cafe,count_fast_food,count_parking_space,count_pharmacy,count_restaurant,count_social_facility,min_dist_cafe,min_dist_fast_food,min_dist_parking_space,min_dist_pharmacy,min_dist_restaurant,min_dist_social_facility,count_atm,count_bank,count_bar,count_car_rental,count_charging_station,count_cinema,count_clinic,count_college,count_community_centre,count_doctors,count_events_venue,count_fire_station,count_fuel,count_hospital,count_kindergarten,count_library,count_meeting_point,count_music_venue,count_nightclub,count_parcel_locker,count_police,count_social_centre,count_tool_library,count_university,count_veterinary,count_waste_transfer_station,min_dist_atm,min_dist_bank,min_dist_bar,min_dist_car_rental,min_dist_charging_station,min_dist_cinema,min_dist_clinic,min_dist_college,min_dist_community_centre,min_dist_doctors,min_dist_events_venue,min_dist_fire_station,min_dist_fuel,min_dist_hospital,min_dist_kindergarten,min_dist_library,min_dist_meeting_point,min_dist_music_venue,min_dist_nightclub,min_dist_parcel_locker,min_dist_police,min_dist_social_centre,min_dist_tool_library,min_dist_university,min_dist_veterinary,min_dist_waste_transfer_station,count_bus_station,count_food_court,count_taxi,count_theatre,min_dist_bus_station,min_dist_food_court,min_dist_taxi,min_dist_theatre,count_childcare,min_dist_childcare,count_nursing_home,min_dist_nursing_home,count_casino,count_prison,min_dist_casino,min_dist_prison,count_community_hall;kindergarten,min_dist_community_hall;kindergarten,count_brothel,min_dist_brothel,count_conference_centre,count_events_centre,count_healthcare,count_internet_cafe,count_motorcycle_parking,count_waste_disposal,min_dist_conference_centre,min_dist_events_centre,min_dist_healthcare,min_dist_internet_cafe,min_dist_motorcycle_parking,min_dist_waste_disposal,count_biergarten,min_dist_biergarten,count_coworking_space,count_toy_library,min_dist_coworking_space,min_dist_toy_library,count_exhibition_centre,count_juice_bar,min_dist_exhibition_centre,min_dist_juice_bar,count_student_accommodation,min_dist_student_accommodation,count_restaurant;cafe,min_dist_restaurant;cafe,count_bus_station;shelter,min_dist_bus_station;shelter,count_courier,min_dist_courier,count_private parking_space,min_dist_private parking_space,count_retail,min_dist_retail
17749449,62.0,29.0,,8.0,59.0,2.0,120.94954188408688,140.59872432432158,,198.63713614852944,251.90419376718555,1582.9483211807342,6.0,2.0,13.0,1.0,,1.0,8.0,1.0,7.0,12.0,6.0,,8.0,2.0,15.0,3.0,,,2.0,1.0,3.0,1.0,,2.0,2.0,,846.0220160703187,1642.8918829900858,157.6250845241221,1933.5450777471315,,1178.3151404045059,356.07435288402866,1893.689867175921,1222.132301480173,797.138555891306,1571.3282663923235,,408.8981993797253,1269.101648154262,277.931718381153,321.9867813679474,,,1631.3306779028733,1894.9627761685472,1734.0602792109069,1670.777532182344,,1484.2120621059075,1383.2842305763854,,,,,1.0,,,,2011.6769230421032,2.0,955.971852610825,1.0,1801.7874252023846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17749448,38.0,20.0,142.0,10.0,54.0,4.0,164.29383212382305,125.31253923080598,545.3818813924183,319.1733359362812,221.4302675666122,1029.5728666956772,,5.0,7.0,,1.0,1.0,4.0,,2.0,2.0,1.0,,4.0,5.0,3.0,3.0,,,,1.0,,,,,1.0,,,535.463289505954,248.0999017994676,,1782.2244675460618,229.38538746080263,718.6764067414831,,1776.960860960136,500.53037757467536,946.5757500455336,,172.84180719320943,906.1126535603777,585.6473142244247,505.81816360980656,,,,1720.8403880755582,,,,,925.879841753814,,,,1.0,1.0,,,222.78766100695347,1298.5386792822683,3.0,1501.178578341715,,,,,,,,,,,,,,,,1.0,,,,,,1188.8886535931113,,,,,,,,,,,,,,,,,,,,,,
17749418,27.0,17.0,171.0,9.0,40.0,7.0,402.59542092200104,452.57080219225446,380.20544077041365,484.8153362441271,305.3091939269035,238.94391337228032,2.0,5.0,3.0,,3.0,1.0,2.0,,,1.0,1.0,,7.0,6.0,2.0,4.0,,,,,1.0,,,,1.0,,763.6946716752909,665.749234205125,574.0369385003821,,927.7333236910066,1134.6305863253388,707.9779795382027,,,779.2855851899792,1750.8602606956663,,690.7265782351644,271.94244318904,710.4447065972244,735.1863522694913,,,,,981.3804113376733,,,,1639.1681594476133,,,,1.0,,,,1086.2443951149078,,3.0,671.4087594712586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17749413,9.0,,,1.0,2.0,,621.5109426885954,,,683.6589309574042,689.5863715069926,,1.0,1.0,1.0,,2.0,,,,,,,2.0,1.0,1.0,1.0,,,,,,1.0,,,,,1.0,720.4604000534673,725.7743894695382,788.6596867073742,,829.9261791153884,,,,,,,769.719942395374,834.68746509788,1688.3974153760619,848.2535716631115,,,,,,659.5801829286053,,,,,1575.8937429012965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17749402,21.0,24.0,270.0,5.0,22.0,4.0,800.6345057122654,810.1120136628471,771.5669480206526,895.1872713106807,774.2797881097084,939.47172537952,2.0,4.0,3.0,,,,3.0,,,7.0,,2.0,5.0,2.0,5.0,3.0,,,,,,1.0,,,3.0,,1232.0192503278117,841.6017934483627,913.7760817752452,,,,883.5517619481079,,,743.4857709952714,,1286.3028239926816,628.9144838063025,1172.1053845943325,516.8698335830682,931.5413048908289,,,,,,851.7362115521593,,,669.7598498694921,,,,,,,,,,,,1.0,796.5772856767471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17749391,74.0,60.0,18.0,10.0,68.0,6.0,283.5403538723257,387.174265430275,1072.1335882623296,396.60052216229985,425.1044138846363,926.3770915487269,11.0,7.0,20.0,4.0,,1.0,4.0,3.0,8.0,12.0,4.0,1.0,9.0,1.0,11.0,2.0,1.0,3.0,2.0,,1.0,1.0,,,3.0,2.0,1002.9786856538434,1043.720211196595,475.73321797865725,1348.4310022851955,,969.20644377002,943.8507311559455,1415.426720811729,658.8482101313208,1054.9098897088475,744.8735238374461,1126.9763545422481,376.8780900035804,1701.399364604854,776.6673289772231,1386.7353347692572,1504.939762221087,957.8630992961181,1783.5694620152487,,1666.8229082358698,964.3380379015002,,,1040.2542221506678,1917.9500842272546,,,1.0,1.0,,,1877.8098863190203,915.8351874857799,5.0,1065.093287879625,1.0,627.1510624521247,,,,,,,,,,,,1.0,,,,,,1721.0435491707037,,,1.0,1408.5339012522284,,,,,,,,,,,,,,,,,,,,
17749384,10.0,15.0,141.0,4.0,4.0,4.0,256.84731492287756,223.64991707444142,442.2105958679841,217.19611497661117,1373.4601338842244,316.44278900813856,1.0,1.0,,,1.0,,1.0,,1.0,,,1.0,2.0,1.0,5.0,1.0,,,,,,,,,1.0,,1691.3054164168993,1687.6867407651487,,,1969.3668377201668,,1725.4351439615502,,416.45791065953,,,1716.2935290474873,546.6587268980812,890.278940440721,1219.2716851126504,454.43814981386015,,,,,,,,,1030.771370331989,,,,,2.0,,,,976.1514466219256,,,3.0,800.1089971356414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17749379,2.0,4.0,,1.0,1.0,1.0,327.00082844381814,1564.5493941145144,,403.2713174244161,1916.5770125023737,1712.757439215186,,,,,,,1.0,,,1.0,,1.0,3.0,,3.0,1.0,,,,,1.0,,,,2.0,,,,,,,,423.952470301104,,,421.24924463344905,,1475.1206480748015,364.00617627218446,,1452.401786466652,1918.8680615093801,,,,,1795.5491433800396,,,,275.7909385391881,,,,,,,,,,1.0,1481.9271529352775,2.0,1689.7005402872915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17749373,132.0,70.0,22.0,18.0,204.0,8.0,42.818284566636855,35.585486991957275,673.8285736399604,90.5737263925736,80.34870309125746,447.0865171685078,19.0,3.0,72.0,,6.0,3.0,10.0,2.0,12.0,22.0,4.0,,15.0,,15.0,5.0,1.0,,3.0,,,1.0,1.0,3.0,5.0,1.0,62.33798521058261,1336.8695633933905,67.83450415446688,,554.3351796786241,1207.3512622622336,403.48288017784495,1719.6878302797443,770.2845578099937,62.22594893739651,782.887642061761,,651.0612766915999,,374.3700951426903,559.4996077039117,1861.6295927307863,,1527.3960669724574,,,1979.3138536935746,1216.3903895956093,1639.6260828722513,495.59303585343383,1393.96670069322,,,,5.0,,,,1728.8495295674584,1.0,1951.4789415648813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1705.621699974044,,,,,,,,,,
17749361,1.0,11.0,209.0,,6.0,5.0,1860.4743340849548,1272.1746647979433,1885.063059596936,,1274.1096394814426,830.8516291817112,,,,,,,,,1.0,3.0,,1.0,3.0,,9.0,1.0,,,,,,,,,2.0,,,,,,,,,,1555.0918444401382,1239.2627304204304,,1800.0705996832553,1342.0050753461014,,702.2207682321725,1718.2875797711506,,,,,,,,,1603.3125583760832,,,,,,,,,,2.0,882.1403015694392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17749357,6.0,4.0,,1.0,4.0,1.0,646.8869859596037,500.76864386559714,,739.0217742233458,630.3353895815134,656.5689354285861,,4.0,,,1.0,,1.0,,,,,1.0,3.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,1.0,,,708.7385990015148,,,920.9083255867332,,332.43913878478014,,,,,251.1181182691939,495.3361731399572,548.0691144861514,488.411073960532,830.7203124058021,,,1621.5511037825836,804.2413454156195,1489.8544681756873,,,,440.6415532157247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,785.4667732415617,,,,,,,,
17749356,107.0,50.0,,14.0,104.0,2.0,388.70046854204224,564.0093651047365,,631.1437422704921,374.72858145139145,541.156270298222,13.0,3.0,33.0,2.0,4.0,1.0,9.0,,12.0,28.0,9.0,1.0,9.0,5.0,18.0,3.0,,,2.0,1.0,2.0,2.0,,2.0,5.0,,567.5102003824329,650.4070867847104,533.4300578224223,946.2989591239403,1238.0272342019161,404.8333417574263,617.6263517020792,,423.4214672816505,601.7864856426246,600.9580235075799,924.0807679451377,1163.4685189122877,786.4477487259717,264.1990342361898,752.6477015121437,,,666.9446133456569,862.0668433147478,612.7560681586912,826.5604526674388,,1091.4195877631223,631.8402379402985,,,,,,,,,,2.0,958.2318629342556,,,,1.0,,2086.369186929493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17749355,4.0,16.0,,4.0,1.0,1.0,1339.8914104080884,1270.214780500267,,1348.3400486972134,1346.3776122635352,1514.1056954609674,1.0,3.0,,,,1.0,3.0,,3.0,,,2.0,4.0,1.0,,,,,,,2.0,,,,,,1753.4515383712328,1237.574628750274,,,,1611.0851314339934,1156.286620573001,,1218.588696705822,,,1396.5802762680032,989.5923948531597,2002.770635755737,,,,,,,1279.5220051326826,,,,,,,,,,,,,,1.0,1170.4518704060577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17749354,339.0,151.0,14.0,23.0,361.0,7.0,114.07940977571484,32.61942440014761,576.8124192086663,97.80931030575583,48.62929515745667,523.1445710342533,38.0,43.0,79.0,12.0,13.0,2.0,11.0,9.0,10.0,12.0,8.0,1.0,8.0,,5.0,11.0,,,5.0,4.0,8.0,3.0,,7.0,3.0,,648.9930852985659,124.41732023860183,146.04559280241563,179.09872453636794,317.7370923135252,660.0317230883877,355.564911335312,102.46620927212716,581.6088472648704,697.7038536751023,909.4553966336924,402.88932502374325,294.91612324268414,,437.1560802114247,543.6784757917854,,,350.82459940459285,1181.0806084576132,334.6751079428213,868.992530952372,,573.6034821944849,448.93099098709916,,1.0,7.0,9.0,24.0,1631.8182979331798,767.0405591477929,652.1657135516572,730.6846594524943,6.0,806.7370328593324,,,3.0,1.0,496.53983646200084,2045.746115752527,,,3.0,1004.6824661972935,1.0,,,1.0,12.0,2.0,721.2920268912313,,,1699.1724290591997,1438.2978864164133,749.8969204415889,,,3.0,1.0,230.1148248907745,790.999615618287,1.0,1.0,610.2073922152441,1368.3231445889276,,,,,,,,,,,,
17749341,,6.0,120.0,,7.0,,,822.0721592793928,781.5406152385403,,626.2040072305026,,3.0,1.0,,,,,,,1.0,1.0,,,4.0,,8.0,,,,,,,,,,,,1568.7546132328773,1568.4153102406488,,,,,,,1562.9002695895445,845.8573272193536,,,885.5751365505885,,623.4599147372254,,,,,,,,,,,,,,,,,,,,3.0,666.91181422136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17749340,2.0,2.0,509.0,,2.0,1.0,1742.1778151069027,1135.2086122707465,1309.1040757841297,,1931.2201152640284,395.95104372349454,,,,,,,,,1.0,,,,3.0,,2.0,,,,,,,,,,,,,,,,,,,,1822.8855042412852,,,,683.8264201399759,,1713.8208942967724,,,,,,,,,,,,,,,,,,,,5.0,832.9473044686456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17749334,4.0,3.0,14.0,2.0,2.0,5.0,1099.715831098336,1129.6782727061466,414.0228548788639,488.8520803812011,1231.49509425106,1181.6463086510712,2.0,,,,,,1.0,,,1.0,,1.0,2.0,1.0,6.0,,,,,,3.0,,,,2.0,,540.942862069243,,,,,,545.943698150154,,,1828.1844063166197,,599.1102011528685,460.83231153692026,1773.9600155528087,656.7723340692775,,,,,,1215.2127303650439,,,,879.4481973830023,,,,,,,,,,1.0,853.086119815298,1.0,1466.167210033255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17749333,3.0,13.0,,3.0,,,1580.8494270246763,1443.1492262476525,,1357.700358297191,,,1.0,2.0,,,,1.0,1.0,,2.0,,,,1.0,1.0,,,,,,,,,,,,,1500.8626797691024,1455.849611319067,,,,1712.5600028125755,1329.6691391242775,,1280.272324418785,,,,2017.876991152169,1233.9719606672681,,,,,,,,,,,,,,,,,,,,,1.0,1952.375849555455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17749330,14.0,10.0,67.0,3.0,15.0,3.0,671.5915549719468,1053.3334547090647,1164.0897311051754,1007.7433563043461,642.2952365128283,1168.0838182708917,,5.0,,,4.0,,6.0,,,1.0,,1.0,6.0,4.0,,,,,1.0,2.0,,,,,,1.0,,1572.581907823215,,,619.3914456495842,,1286.9798061661331,,,1963.7007021444338,,1436.0422665618205,782.0415728991758,680.0518301351134,,,,,1855.3826537842112,984.9543697450194,,,,,,1401.3183085716848,,,,1.0,,,,1640.486770336428,1.0,1279.3343799590207,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1919.088693305636,,,,,,,,,,,,,,,,
17749322,4.0,14.0,,2.0,2.0,1.0,966.3587252736404,257.7941948497656,,896.4295683036873,225.7567564926783,572.0664290025583,1.0,4.0,,,1.0,,4.0,1.0,8.0,,,1.0,8.0,,6.0,1.0,,,,,1.0,,,,1.0,,1473.9202352622385,1441.4418612237992,,,1803.745717855143,,298.19147312986513,920.8939720843507,267.2205821863676,,,1307.2788347484523,1334.0605855835504,,371.5989419842423,479.19809015778276,,,,,1618.0597279323956,,,,1355.2483751933196,,,,1.0,1.0,,,1394.4925189097123,1490.8131960355931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1360.9001130381357,,,,,,
17749313,4.0,5.0,,2.0,4.0,1.0,693.2040925801188,602.9651771291158,,696.7815751255379,636.9216526371041,843.9097692802623,3.0,1.0,,,,,1.0,,2.0,2.0,,1.0,2.0,,1.0,1.0,,,,,1.0,,,,,,678.9940285278442,767.510638025773,,,,,644.8064312170751,,848.890754124767,646.0347932761014,,731.7578498388572,795.1119913934929,,930.8108330916831,858.6385770420027,,,,,1231.866640743815,,,,,,1.0,,1.0,1.0,796.1468803734119,,790.7526289665796,1910.3441485081084,,,1.0,438.2892175270363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17749310,4.0,10.0,20.0,3.0,2.0,,434.43331877389454,849.9873081277302,575.261518038342,259.51194882846204,1058.0047614606256,,,,,,,1.0,2.0,,1.0,1.0,,1.0,5.0,,7.0,,,,,,,,,,1.0,,,,,,,784.091760417606,708.5889068834867,,1703.1627406931025,1044.908700831644,,1043.8701069861809,683.5483906007493,,373.80391216412096,,,,,,,,,,1722.5520354747791,,,,,,,,,,3.0,227.2940145575813,1.0,592.598595345795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17749308,1.0,2.0,65.0,,,,608.3503754418285,1347.5284246045221,1002.5694287159837,,,,,,,,1.0,,,,1.0,,,1.0,2.0,,,,,,,,,,,,1.0,,,,,,1351.2615420434906,,,,1314.817305819472,,,1523.4752390031608,880.0667956721957,,,,,,,,,,,,1284.6397019804872,,,,,,,,,,3.0,1352.3138514020923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17749296,33.0,19.0,13.0,5.0,24.0,2.0,670.1717452674279,642.4222978517197,715.0473804620215,788.7341495119707,307.0038174142498,309.99352407168493,8.0,2.0,,,1.0,,4.0,2.0,5.0,3.0,,,3.0,1.0,4.0,,,,,,,,,1.0,2.0,,994.5549587772038,1902.9559851155927,,,1870.2697490906935,,1675.912411996903,1861.2403538396356,771.4101293547725,1143.8678534295088,,,1439.2015398797166,168.13153816174596,691.1353358291296,,,,,,,,,1933.7084000058676,1197.317392081577,,1.0,1.0,1.0,,1985.581843323524,2002.340972326177,1850.2209416594717,,5.0,263.07617674277935,1.0,1776.0962794018828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17749294,1.0,,,,,,591.1715712790433,,,,,,,,,,2.0,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,333.5970475596419,,,,910.7205847663009,,,,315.80102346352936,,,,,,,,,,,,,,,,,,,,,,3.0,174.96056647521556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17749276,50.0,34.0,156.0,13.0,103.0,7.0,337.7822573448953,386.3390665672239,363.8620350141385,318.3721575753946,363.01972424291836,637.3570991835262,2.0,10.0,3.0,1.0,6.0,1.0,17.0,3.0,4.0,4.0,1.0,,9.0,,7.0,3.0,,,,,1.0,,,,4.0,,1241.2312249324534,468.6212842787466,440.0166211241265,1653.934070232514,416.7498910380602,1552.1570031310623,310.71800721131655,557.3530363305518,439.08115246691864,878.2196494566459,904.2074804315458,,823.5498914714277,,847.2183111780798,1175.198535706153,,,,,1693.9836664988356,,,,1334.2860502495162,,1.0,,3.0,,1329.8826488927164,,372.04622059200483,,5.0,217.19154655948333,,,,,,,,,,,,,,,1.0,1.0,,,,,1246.7761257781087,1211.8151015468966,,,,1.0,,1478.8041949755307,,,,,,,,,,,,,,,,
17749270,14.0,18.0,259.0,4.0,21.0,4.0,614.7859363653021,661.6636896263007,822.7516357640227,766.9857142004277,649.1419670355558,598.658604170591,1.0,3.0,3.0,,,,3.0,,,8.0,,2.0,6.0,2.0,5.0,2.0,,,,,,1.0,,,3.0,,814.1386820953855,654.8684364606075,819.4496691365338,,,,689.1044568074047,,,731.0143261913587,,1465.972484187826,714.3777360529737,755.9280291467167,214.77759894863425,755.3166944711149,,,,,,769.3519035481364,,,940.0727473636751,,,,,,,,,,,,1.0,490.37897459617676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17749264,274.0,166.0,380.0,17.0,311.0,2.0,70.09776193344398,174.36211832727204,722.5030059247689,270.3847324534503,44.71432372545637,1091.57466320224,32.0,20.0,53.0,10.0,16.0,2.0,14.0,8.0,8.0,7.0,7.0,1.0,3.0,,2.0,5.0,,,3.0,6.0,5.0,,,6.0,2.0,,72.50016509204958,153.51420609009398,129.41915690055797,688.1215491945735,195.19495945245635,427.98435584494456,978.5019048421635,146.99667592285329,700.9291210899034,824.0794224900608,179.4255029802788,973.6209235873175,1502.5221950043876,,766.6362859083947,682.3766201797042,,,1552.4974087116443,304.50627402682437,898.887799825491,,,1235.7623988080993,1879.8217944352807,,1.0,10.0,5.0,3.0,1035.0304879214432,1105.8774863662393,1102.7942152311264,1295.4848857508023,2.0,1741.11036762735,,,3.0,2.0,1895.4713241703464,795.826798110404,,,,,1.0,,,1.0,12.0,2.0,1637.6331547631312,,,1193.5540000751848,714.9295929083463,1650.8392715558398,,,2.0,,206.65528854699502,,1.0,,1750.7926477940177,,,,,,,,,,,,,
17749239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17749238,5.0,15.0,20.0,4.0,10.0,1.0,823.8143734626283,543.978421552295,566.0357361771413,911.1611785631127,539.8458205150512,1460.333498383593,2.0,,,1.0,,1.0,3.0,2.0,1.0,1.0,1.0,1.0,8.0,3.0,3.0,1.0,,,,,1.0,2.0,,4.0,4.0,,1053.9000497376053,,,1120.633350128346,,706.0825272603993,733.2010666749005,1373.9866963838997,1367.6591475196913,517.8008648998867,1147.4710096357533,756.3546202652285,560.9045372227695,1178.6498728374524,996.9461165256215,1180.5138411108576,,,,,1787.8571502903926,1121.3272076116573,,1207.690112900024,512.145254214497,,,,,,,,,,1.0,1221.3251300071643,1.0,888.391279613295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17749220,559.0,267.0,430.0,41.0,777.0,8.0,76.78511978578656,89.26008273267931,665.3880426303815,123.14980016066052,48.31299100476137,1268.364683949623,68.0,47.0,181.0,17.0,21.0,7.0,27.0,12.0,12.0,17.0,63.0,4.0,6.0,17.0,10.0,18.0,,,13.0,8.0,11.0,,,20.0,1.0,,222.25404246334293,176.4108612780812,34.147659982636625,425.2071829738266,215.81995049646216,281.41402933758786,336.00920183473846,544.6385445271675,671.0578873733393,649.74389396734,345.41508104699716,961.8107438403994,1535.070452866078,1231.6274468527909,729.9374372650657,397.7528994365563,,,312.79857516336716,496.5481879595198,389.42746634938044,,,297.6938429638753,1625.3682015338748,,1.0,15.0,9.0,39.0,1019.6591164168378,242.72558546252503,357.1546811421459,220.0255302580266,2.0,800.1477024594017,,,3.0,2.0,1248.5759707037664,1090.7155507771763,,,1.0,988.0865809529373,2.0,,,3.0,26.0,4.0,1683.4212890727308,,,805.4062605690688,237.41818819583156,672.2884905471253,,,4.0,,299.36250702278465,,1.0,1.0,1656.8049513808737,895.6810903728981,3.0,1823.5686151319314,,,,,,,,,,
17749209,,,,,,1.0,,,,,,661.4342622012596,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,393.2740073411864,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,566.7377917547798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17749206,,6.0,35.0,2.0,2.0,,,330.17840816744285,1632.0081565746166,230.76350941878323,413.79089173257336,,,,,,,,1.0,,1.0,1.0,,1.0,4.0,,1.0,,,,,,,,,,,,,,,,,,1103.8687593162504,,697.7807523887266,1850.2205512478001,,1954.3645783165125,345.50529038995415,,758.4058954920922,,,,,,,,,,,,,,,,,,,,3.0,140.45745886801464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17749190,7.0,7.0,,3.0,7.0,2.0,500.11309885433906,311.5738320126327,,320.81012226343034,533.6450021193589,499.7329642351565,,7.0,3.0,,1.0,,,1.0,1.0,,,2.0,7.0,1.0,2.0,,,,1.0,,1.0,,,,1.0,,,526.3103134046634,525.9682455599165,,423.89002990059663,,,1705.0380903719056,872.357004467145,,,331.56475297687405,285.63506573541895,325.9735020159196,801.2831868986855,,,,725.4305409514649,,956.6903967760715,,,,563.0785708274038,,,,,1.0,,,,695.4750484585607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17749185,6.0,8.0,503.0,2.0,11.0,1.0,545.28227150743,988.8985151932441,303.4120661996564,1016.9634338001996,1018.1874978433372,1624.2052734645029,1.0,,,,1.0,,2.0,1.0,1.0,1.0,,,5.0,,4.0,,,,,,1.0,,,,,,1656.302772546379,,,,1117.616410972891,,534.7005016648045,1643.1815269989754,1975.584712277859,1671.29065423375,,,439.51860581501376,,981.3393778284218,,,,,,1025.854235980901,,,,,,,,,,,,,,3.0,593.5831534046882,,,,3.0,,1521.9041306319668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17749179,12.0,18.0,13.0,2.0,18.0,,320.1576839920222,271.77597150356263,487.7099715881175,850.2772472472419,705.6523226038522,,1.0,6.0,4.0,,1.0,1.0,1.0,1.0,4.0,1.0,,1.0,6.0,2.0,4.0,2.0,,,1.0,,1.0,,,,,,335.2461851548217,710.0743144645826,1271.4409796175553,,1109.103572072551,961.033670175229,991.5395774968312,2059.511948977794,1006.6965631606593,406.8503924376092,,1484.9971256563792,844.7605831730788,863.5882000131973,600.0732809635648,506.67568287561494,,,1361.581362599268,,1167.076974257404,,,,,,1.0,,,1.0,1514.4523477879643,,,1908.8065660506632,1.0,1247.4131074199668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17749157,48.0,58.0,27.0,7.0,62.0,,106.305123587177,102.47730415523617,1304.3408722449938,399.0326821521115,97.16210549282349,,9.0,5.0,10.0,7.0,3.0,,2.0,4.0,2.0,3.0,1.0,1.0,9.0,,8.0,2.0,,,,,1.0,,,,,2.0,375.89730365289114,843.7199356027456,1312.6892080255825,630.2766239542732,1031.5167775669152,,974.8479551006728,621.3577738892067,1157.4453058237966,798.1923893977552,750.0123141528533,941.3337275184304,658.9190482040121,,118.61634742921414,788.0899494484134,,,,,1075.6292315474086,,,,,696.0749739561736,,,,,,,,,5.0,1102.83843226186,,,,,,,,,,,,,,1.0,,,,,,1018.1114872440534,,,,,,,,,,,,,,,,,,,,,,,,
17749156,9.0,18.0,13.0,4.0,28.0,1.0,1086.9253480290774,1202.5515289725772,1282.156189139593,1211.241921285584,1143.3619796320427,1153.9249611718803,,4.0,,,1.0,1.0,2.0,,1.0,,,1.0,3.0,1.0,1.0,1.0,,,1.0,,,,,,,,,1116.1218738014122,,,1378.3190591801347,1323.9546952104488,1507.338645040693,,1592.8410194312034,,,1366.8388740823773,1399.037757276682,1461.1078458609252,1343.4292824626027,1403.5929400961577,,,1244.992351840504,,,,,,,,1.0,,1.0,,1112.8150076004601,,1221.9028781093398,,1.0,1841.5251421151509,2.0,909.951372939227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17749114,4.0,3.0,119.0,,3.0,1.0,513.4960746744853,871.6985188229839,956.108854441023,,481.3369002359724,1670.3179489690217,1.0,,,,1.0,,,,1.0,2.0,,1.0,4.0,1.0,1.0,1.0,,,,,1.0,,,,,,571.4296548672888,,,,436.0723170429144,,,,1745.1899340609227,632.6588054933272,,945.6255354398002,874.3726896167819,968.1684007277621,485.39336980927146,479.1497900311103,,,,,802.7062863346237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17749109,2.0,5.0,80.0,3.0,3.0,8.0,122.91894972416006,170.41858738914345,229.1454590384951,150.8909519358079,104.13635671645892,570.1085658025295,,,,,,,4.0,,2.0,1.0,,,2.0,5.0,1.0,,,,,,,,,,1.0,,,,,,,,1709.3996861593266,,258.00343250421815,139.68892642016763,,,123.54293846877685,1899.7437581833854,339.36776657235555,,,,,,,,,,158.46977907380102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
